1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour pneumopathie,Taux d'hospitalisations après passages aux urgences pour pneumopathie,Taux d'actes médicaux SOS médecins pour pneumopathie
2020-10-05,2020-S41,01,Guadeloupe,Tous âges,917.43119266,2611.9402985,
2020-10-12,2020-S42,01,Guadeloupe,00-04 ans,1785.7142857,0.0,
2020-10-12,2020-S42,01,Guadeloupe,05-14 ans,995.02487562,0.0,
2020-10-12,2020-S42,01,Guadeloupe,65 ans ou plus,1552.7950311,3759.3984962,
2020-10-19,2020-S43,01,Guadeloupe,15-64 ans,331.85840708,763.35877863,
2020-10-26,2020-S44,01,Guadeloupe,00-04 ans,0.0,0.0,
2020-10-26,2020-S44,01,Guadeloupe,05-14 ans,0.0,0.0,
2020-11-02,2020-S45,01,Guadeloupe,00-04 ans,0.0,0.0,
2020-11-02,2020-S45,01,Guadeloupe,15-64 ans,490.19607843,2727.2727273,
2020-11-02,2020-S45,01,Guadeloupe,65 ans ou plus,2090.5923345,3960.3960396,
2020-11-23,2020-S48,01,Guadeloupe,05-14 ans,816.32653061,8000.0,
2020-11-23,2020-S48,01,Guadeloupe,Tous âges,548.44606947,2238.8059701,
2020-11-30,2020-S49,01,Guadeloupe,05-14 ans,819.67213115,4000.0,
2020-11-30,2020-S49,01,Guadeloupe,Tous âges,1084.8755584,3584.2293907,
2020-12-07,2020-S50,01,Guadeloupe,00-04 ans,520.83333333,0.0,
2020-12-14,2020-S51,01,Guadeloupe,05-14 ans,0.0,0.0,
2020-12-14,2020-S51,01,Guadeloupe,65 ans ou plus,1432.6647564,4424.7787611,
2020-12-21,2020-S52,01,Guadeloupe,15-64 ans,111.48272018,892.85714286,
2020-12-21,2020-S52,01,Guadeloupe,65 ans ou plus,2209.9447514,5000.0,
2021-01-04,2021-S01,01,Guadeloupe,Tous âges,366.74816626,1209.6774194,
2021-01-11,2021-S02,01,Guadeloupe,65 ans ou plus,2250.8038585,3305.785124,
2021-01-18,2021-S03,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-01-25,2021-S04,01,Guadeloupe,00-04 ans,505.05050505,0.0,
2021-01-25,2021-S04,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-01-25,2021-S04,01,Guadeloupe,15-64 ans,762.52723312,1754.3859649,
2021-02-01,2021-S05,01,Guadeloupe,15-64 ans,288.73917228,709.21985816,
2021-02-01,2021-S05,01,Guadeloupe,65 ans ou plus,1587.3015873,1960.7843137,
2021-02-15,2021-S07,01,Guadeloupe,00-04 ans,359.71223022,0.0,
2021-02-22,2021-S08,01,Guadeloupe,15-64 ans,636.26723224,3333.3333333,
2021-03-01,2021-S09,01,Guadeloupe,Tous âges,909.68161144,2214.0221402,
2021-03-08,2021-S10,01,Guadeloupe,15-64 ans,740.74074074,4800.0,
2021-03-08,2021-S10,01,Guadeloupe,65 ans ou plus,3773.5849057,5511.8110236,
2021-03-15,2021-S11,01,Guadeloupe,00-04 ans,1052.6315789,4545.4545455,
2021-03-15,2021-S11,01,Guadeloupe,Tous âges,479.9040192,1967.2131148,
2021-03-22,2021-S12,01,Guadeloupe,15-64 ans,404.44893832,1818.1818182,
2021-03-29,2021-S13,01,Guadeloupe,15-64 ans,867.67895879,1388.8888889,
2021-04-05,2021-S14,01,Guadeloupe,00-04 ans,502.51256281,0.0,
2021-04-05,2021-S14,01,Guadeloupe,65 ans ou plus,3307.8880407,7299.270073,
2021-04-12,2021-S15,01,Guadeloupe,00-04 ans,1075.2688172,0.0,
2021-04-12,2021-S15,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-04-12,2021-S15,01,Guadeloupe,15-64 ans,110.98779134,0.0,
2021-04-19,2021-S16,01,Guadeloupe,65 ans ou plus,3378.3783784,5084.7457627,
2021-04-26,2021-S17,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-04-26,2021-S17,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-05-03,2021-S18,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-05-03,2021-S18,01,Guadeloupe,15-64 ans,619.19504644,1904.7619048,
2021-05-03,2021-S18,01,Guadeloupe,65 ans ou plus,869.56521739,1190.4761905,
2021-05-10,2021-S19,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-05-10,2021-S19,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-05-17,2021-S20,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-05-17,2021-S20,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-05-17,2021-S20,01,Guadeloupe,Tous âges,1873.6988203,6870.2290076,
2021-05-24,2021-S21,01,Guadeloupe,05-14 ans,649.35064935,0.0,
2021-05-24,2021-S21,01,Guadeloupe,15-64 ans,722.89156627,3539.8230088,
2021-05-24,2021-S21,01,Guadeloupe,65 ans ou plus,2430.5555556,1020.4081633,
2021-05-31,2021-S22,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-06-07,2021-S23,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-06-07,2021-S23,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-06-14,2021-S24,01,Guadeloupe,65 ans ou plus,1736.1111111,2777.7777778,
2021-06-21,2021-S25,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-06-21,2021-S25,01,Guadeloupe,65 ans ou plus,2678.5714286,5555.5555556,
2021-06-21,2021-S25,01,Guadeloupe,Tous âges,738.00738007,3460.2076125,
2021-06-28,2021-S26,01,Guadeloupe,Tous âges,640.20486556,1901.1406844,
2021-07-05,2021-S27,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-07-12,2021-S28,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-07-12,2021-S28,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-07-12,2021-S28,01,Guadeloupe,15-64 ans,817.16036772,5000.0,
2021-07-12,2021-S28,01,Guadeloupe,Tous âges,696.8641115,3717.472119,
2021-07-19,2021-S29,01,Guadeloupe,05-14 ans,581.39534884,0.0,
2021-07-19,2021-S29,01,Guadeloupe,15-64 ans,747.6635514,3174.6031746,
2021-07-19,2021-S29,01,Guadeloupe,Tous âges,1091.7030568,4285.7142857,
2021-07-26,2021-S30,01,Guadeloupe,65 ans ou plus,2743.902439,4504.5045045,
2021-07-26,2021-S30,01,Guadeloupe,Tous âges,1361.3861386,2090.5923345,
2021-08-02,2021-S31,01,Guadeloupe,05-14 ans,543.47826087,0.0,
2021-08-09,2021-S32,01,Guadeloupe,15-64 ans,890.86859688,480.76923077,
2021-08-09,2021-S32,01,Guadeloupe,65 ans ou plus,563.38028169,609.75609756,
2021-08-16,2021-S33,01,Guadeloupe,65 ans ou plus,531.91489362,473.93364929,
2021-08-23,2021-S34,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-08-30,2021-S35,01,Guadeloupe,05-14 ans,1769.9115044,0.0,
2021-08-30,2021-S35,01,Guadeloupe,65 ans ou plus,3921.5686275,6289.3081761,
2021-09-06,2021-S36,01,Guadeloupe,Tous âges,781.25,2112.6760563,
2021-09-13,2021-S37,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-09-13,2021-S37,01,Guadeloupe,15-64 ans,789.88941548,862.06896552,
2021-09-13,2021-S37,01,Guadeloupe,Tous âges,954.86111111,1838.2352941,
2021-09-20,2021-S38,01,Guadeloupe,05-14 ans,847.45762712,6666.6666667,
2021-09-20,2021-S38,01,Guadeloupe,15-64 ans,834.7245409,3370.7865169,
2021-09-27,2021-S39,01,Guadeloupe,65 ans ou plus,1851.8518519,2040.8163265,
2021-09-27,2021-S39,01,Guadeloupe,Tous âges,1026.0457774,1581.027668,
2021-10-04,2021-S40,01,Guadeloupe,15-64 ans,765.69678407,3960.3960396,
2021-10-11,2021-S41,01,Guadeloupe,15-64 ans,491.80327869,2777.7777778,
2021-10-11,2021-S41,01,Guadeloupe,65 ans ou plus,1010.1010101,806.4516129,
2021-10-11,2021-S41,01,Guadeloupe,Tous âges,429.49176807,1384.083045,
2021-10-18,2021-S42,01,Guadeloupe,00-04 ans,323.62459547,4166.6666667,
2021-10-25,2021-S43,01,Guadeloupe,Tous âges,456.91906005,1680.6722689,
2021-11-01,2021-S44,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-11-01,2021-S44,01,Guadeloupe,Tous âges,293.04029304,418.41004184,
2021-11-08,2021-S45,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-11-22,2021-S47,01,Guadeloupe,05-14 ans,943.39622642,6666.6666667,
2021-11-22,2021-S47,01,Guadeloupe,15-64 ans,729.9270073,1904.7619048,
2021-11-29,2021-S48,01,Guadeloupe,15-64 ans,319.48881789,0.0,
2021-12-06,2021-S49,01,Guadeloupe,65 ans ou plus,2439.0243902,3669.7247706,
2021-12-06,2021-S49,01,Guadeloupe,Tous âges,805.80177276,2953.5864979,
2021-12-20,2021-S51,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-12-20,2021-S51,01,Guadeloupe,65 ans ou plus,2333.3333333,4385.9649123,
2021-12-27,2021-S52,01,Guadeloupe,00-04 ans,847.45762712,0.0,
2021-12-27,2021-S52,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-12-27,2021-S52,01,Guadeloupe,15-64 ans,747.38415546,1063.8297872,
2021-12-27,2021-S52,01,Guadeloupe,65 ans ou plus,1250.0,0.0,
2022-01-03,2022-S01,01,Guadeloupe,00-04 ans,314.46540881,0.0,
2022-01-03,2022-S01,01,Guadeloupe,65 ans ou plus,2857.1428571,5504.587156,
2022-01-03,2022-S01,01,Guadeloupe,Tous âges,890.4109589,2788.8446215,
2022-01-10,2022-S02,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-01-10,2022-S02,01,Guadeloupe,15-64 ans,775.19379845,1886.7924528,
2022-01-10,2022-S02,01,Guadeloupe,65 ans ou plus,2332.361516,2205.8823529,
2022-01-24,2022-S04,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-01-24,2022-S04,01,Guadeloupe,15-64 ans,748.50299401,2459.0163934,
2022-01-31,2022-S05,01,Guadeloupe,15-64 ans,311.04199067,0.0,
2022-01-31,2022-S05,01,Guadeloupe,65 ans ou plus,2153.8461538,4580.1526718,
2022-02-07,2022-S06,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-02-07,2022-S06,01,Guadeloupe,15-64 ans,475.43581616,763.35877863,
2022-02-07,2022-S06,01,Guadeloupe,Tous âges,883.15217391,2258.0645161,
2022-02-21,2022-S08,01,Guadeloupe,05-14 ans,526.31578947,0.0,
2022-02-21,2022-S08,01,Guadeloupe,15-64 ans,149.7005988,0.0,
2022-02-21,2022-S08,01,Guadeloupe,Tous âges,1140.1743796,2545.4545455,
2022-02-28,2022-S09,01,Guadeloupe,15-64 ans,283.68794326,1980.1980198,
2022-02-28,2022-S09,01,Guadeloupe,Tous âges,1105.3315995,4330.7086614,
2022-03-07,2022-S10,01,Guadeloupe,00-04 ans,1167.3151751,0.0,
2022-03-14,2022-S11,01,Guadeloupe,00-04 ans,1360.5442177,0.0,
2022-03-14,2022-S11,01,Guadeloupe,Tous âges,906.14886731,1581.027668,
2022-03-21,2022-S12,01,Guadeloupe,00-04 ans,1488.0952381,11111.111111,
2022-03-21,2022-S12,01,Guadeloupe,15-64 ans,703.23488045,917.43119266,
2022-03-28,2022-S13,01,Guadeloupe,65 ans ou plus,1273.8853503,869.56521739,
2022-03-28,2022-S13,01,Guadeloupe,Tous âges,908.54027862,2272.7272727,
2022-04-04,2022-S14,01,Guadeloupe,00-04 ans,974.02597403,9090.9090909,
2022-04-11,2022-S15,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-04-11,2022-S15,01,Guadeloupe,65 ans ou plus,1846.1538462,1818.1818182,
2022-04-18,2022-S16,01,Guadeloupe,65 ans ou plus,1424.5014245,3389.8305085,
2022-04-25,2022-S17,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-05-02,2022-S18,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-05-02,2022-S18,01,Guadeloupe,15-64 ans,1398.6013986,3092.7835052,
2022-05-02,2022-S18,01,Guadeloupe,65 ans ou plus,2821.3166144,4504.5045045,
2022-05-16,2022-S20,01,Guadeloupe,Tous âges,1211.0726644,2846.975089,
2022-05-23,2022-S21,01,Guadeloupe,00-04 ans,512.82051282,0.0,
2022-05-23,2022-S21,01,Guadeloupe,Tous âges,702.98769772,1204.8192771,
2022-05-30,2022-S22,01,Guadeloupe,00-04 ans,1904.7619048,11428.571429,
2022-05-30,2022-S22,01,Guadeloupe,05-14 ans,809.71659919,11111.111111,
2022-05-30,2022-S22,01,Guadeloupe,65 ans ou plus,1282.0512821,884.95575221,
2022-05-30,2022-S22,01,Guadeloupe,Tous âges,1027.6172126,3501.9455253,
2022-06-06,2022-S23,01,Guadeloupe,05-14 ans,367.64705882,0.0,
2022-06-06,2022-S23,01,Guadeloupe,Tous âges,923.6453202,1532.5670498,
2022-06-13,2022-S24,01,Guadeloupe,00-04 ans,1013.5135135,3703.7037037,
2022-06-13,2022-S24,01,Guadeloupe,15-64 ans,946.37223975,4950.4950495,
2022-06-13,2022-S24,01,Guadeloupe,65 ans ou plus,1766.7844523,3738.317757,
2022-06-27,2022-S26,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-07-04,2022-S27,01,Guadeloupe,15-64 ans,803.8585209,5102.0408163,
2022-07-04,2022-S27,01,Guadeloupe,Tous âges,1170.4462326,5063.2911392,
2022-07-11,2022-S28,01,Guadeloupe,00-04 ans,2395.2095808,0.0,
2022-07-11,2022-S28,01,Guadeloupe,05-14 ans,485.4368932,0.0,
2022-07-11,2022-S28,01,Guadeloupe,15-64 ans,1444.6227929,3030.3030303,
2022-07-11,2022-S28,01,Guadeloupe,65 ans ou plus,1993.3554817,4123.7113402,
2022-07-11,2022-S28,01,Guadeloupe,Tous âges,1639.3442623,2857.1428571,
2022-07-18,2022-S29,01,Guadeloupe,00-04 ans,738.00738007,0.0,
2022-07-18,2022-S29,01,Guadeloupe,65 ans ou plus,3618.4210526,6896.5517241,
2022-07-18,2022-S29,01,Guadeloupe,Tous âges,1202.2630835,3688.5245902,
2022-07-25,2022-S30,01,Guadeloupe,00-04 ans,374.53183521,0.0,
2022-08-08,2022-S32,01,Guadeloupe,00-04 ans,390.625,4347.826087,
2022-08-08,2022-S32,01,Guadeloupe,15-64 ans,287.76978417,1000.0,
2022-08-08,2022-S32,01,Guadeloupe,65 ans ou plus,1766.7844523,3191.4893617,
2022-08-22,2022-S34,01,Guadeloupe,05-14 ans,621.11801242,0.0,
2022-08-22,2022-S34,01,Guadeloupe,15-64 ans,586.51026393,1694.9152542,
2022-08-29,2022-S35,01,Guadeloupe,15-64 ans,1463.4146341,2380.952381,
2022-08-29,2022-S35,01,Guadeloupe,65 ans ou plus,2473.4982332,6862.745098,
2022-08-29,2022-S35,01,Guadeloupe,Tous âges,1480.9041309,4629.6296296,
2022-09-05,2022-S36,01,Guadeloupe,15-64 ans,797.44816587,2127.6595745,
2022-09-05,2022-S36,01,Guadeloupe,65 ans ou plus,3114.1868512,6086.9565217,
2022-09-12,2022-S37,01,Guadeloupe,Tous âges,844.85407066,2100.8403361,
2022-09-26,2022-S39,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-09-26,2022-S39,01,Guadeloupe,15-64 ans,769.23076923,2040.8163265,
2022-09-26,2022-S39,01,Guadeloupe,Tous âges,1235.3706112,3125.0,
2022-10-03,2022-S40,01,Guadeloupe,65 ans ou plus,3367.003367,6422.0183486,
2022-10-17,2022-S42,01,Guadeloupe,Tous âges,1565.2173913,4878.0487805,
2022-10-24,2022-S43,01,Guadeloupe,05-14 ans,1041.6666667,0.0,
2022-10-24,2022-S43,01,Guadeloupe,65 ans ou plus,3900.7092199,8888.8888889,
2022-10-31,2022-S44,01,Guadeloupe,00-04 ans,1002.5062657,2040.8163265,
2022-11-07,2022-S45,01,Guadeloupe,00-04 ans,328.94736842,0.0,
2022-11-07,2022-S45,01,Guadeloupe,15-64 ans,485.4368932,0.0,
2022-11-14,2022-S46,01,Guadeloupe,15-64 ans,1104.1009464,2439.0243902,
2022-11-14,2022-S46,01,Guadeloupe,65 ans ou plus,2348.9932886,2083.3333333,
2022-11-21,2022-S47,01,Guadeloupe,65 ans ou plus,1824.8175182,4395.6043956,
2022-11-28,2022-S48,01,Guadeloupe,00-04 ans,1104.9723757,2702.7027027,
2022-11-28,2022-S48,01,Guadeloupe,15-64 ans,156.73981191,0.0,
2022-12-05,2022-S49,01,Guadeloupe,00-04 ans,1729.1066282,5714.2857143,
2022-12-05,2022-S49,01,Guadeloupe,05-14 ans,680.27210884,0.0,
2022-12-12,2022-S50,01,Guadeloupe,00-04 ans,3243.2432432,15151.515152,
2022-12-12,2022-S50,01,Guadeloupe,05-14 ans,1811.5942029,5263.1578947,
2022-12-12,2022-S50,01,Guadeloupe,65 ans ou plus,3105.5900621,4081.6326531,
2022-12-12,2022-S50,01,Guadeloupe,Tous âges,2112.6760563,5150.2145923,
2023-01-02,2023-S01,01,Guadeloupe,15-64 ans,990.0990099,1149.4252874,
2023-01-02,2023-S01,01,Guadeloupe,Tous âges,2080.3443329,4032.2580645,
2023-01-09,2023-S02,01,Guadeloupe,05-14 ans,450.45045045,0.0,
2023-01-09,2023-S02,01,Guadeloupe,65 ans ou plus,3405.5727554,5217.3913043,
2023-01-09,2023-S02,01,Guadeloupe,Tous âges,1581.8431912,2834.0080972,
2023-01-16,2023-S03,01,Guadeloupe,65 ans ou plus,2890.1734104,3200.0,
2023-01-30,2023-S05,01,Guadeloupe,15-64 ans,873.36244541,1724.137931,
2023-01-30,2023-S05,01,Guadeloupe,65 ans ou plus,3875.9689922,6944.4444444,
2023-02-06,2023-S06,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-02-06,2023-S06,01,Guadeloupe,65 ans ou plus,1602.5641026,1063.8297872,
2023-02-13,2023-S07,01,Guadeloupe,00-04 ans,1644.7368421,3703.7037037,
2023-02-13,2023-S07,01,Guadeloupe,Tous âges,1731.3019391,4651.1627907,
2023-02-20,2023-S08,01,Guadeloupe,00-04 ans,892.85714286,3225.8064516,
2023-02-20,2023-S08,01,Guadeloupe,65 ans ou plus,2439.0243902,4301.0752688,
2023-02-27,2023-S09,01,Guadeloupe,00-04 ans,704.22535211,10000.0,
2023-02-27,2023-S09,01,Guadeloupe,15-64 ans,1111.1111111,1980.1980198,
2023-02-27,2023-S09,01,Guadeloupe,65 ans ou plus,3333.3333333,5882.3529412,
2023-02-27,2023-S09,01,Guadeloupe,Tous âges,1496.4216005,4280.155642,
2023-03-06,2023-S10,01,Guadeloupe,00-04 ans,584.79532164,0.0,
2023-03-06,2023-S10,01,Guadeloupe,15-64 ans,807.75444265,1052.6315789,
2023-03-13,2023-S11,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-03-20,2023-S12,01,Guadeloupe,15-64 ans,715.30758226,2105.2631579,
2023-03-27,2023-S13,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-03-27,2023-S13,01,Guadeloupe,05-14 ans,816.32653061,6666.6666667,
2023-04-03,2023-S14,01,Guadeloupe,Tous âges,1071.4285714,2857.1428571,
2023-04-17,2023-S16,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-04-17,2023-S16,01,Guadeloupe,65 ans ou plus,3174.6031746,6122.4489796,
2023-04-24,2023-S17,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-04-24,2023-S17,01,Guadeloupe,65 ans ou plus,5084.7457627,6666.6666667,
2023-04-24,2023-S17,01,Guadeloupe,Tous âges,1304.0494166,3463.2034632,
2023-05-08,2023-S19,01,Guadeloupe,05-14 ans,404.8582996,0.0,
2023-05-15,2023-S20,01,Guadeloupe,05-14 ans,471.69811321,0.0,
2023-05-22,2023-S21,01,Guadeloupe,00-04 ans,1293.1034483,10000.0,
2023-05-22,2023-S21,01,Guadeloupe,05-14 ans,465.11627907,0.0,
2023-05-29,2023-S22,01,Guadeloupe,15-64 ans,647.24919094,3370.7865169,
2023-06-05,2023-S23,01,Guadeloupe,00-04 ans,1265.8227848,0.0,
2023-06-05,2023-S23,01,Guadeloupe,15-64 ans,481.54093098,1219.5121951,
2023-06-12,2023-S24,01,Guadeloupe,00-04 ans,1195.2191235,6666.6666667,
2023-06-19,2023-S25,01,Guadeloupe,05-14 ans,2020.2020202,0.0,
2023-06-26,2023-S26,01,Guadeloupe,00-04 ans,1632.6530612,23076.923077,
2023-06-26,2023-S26,01,Guadeloupe,15-64 ans,782.47261346,2678.5714286,
2023-07-03,2023-S27,01,Guadeloupe,00-04 ans,384.61538462,3225.8064516,
2023-07-03,2023-S27,01,Guadeloupe,15-64 ans,315.95576619,0.0,
2023-07-10,2023-S28,01,Guadeloupe,00-04 ans,1748.2517483,0.0,
2023-07-10,2023-S28,01,Guadeloupe,65 ans ou plus,4113.9240506,8620.6896552,
2023-07-17,2023-S29,01,Guadeloupe,15-64 ans,1226.993865,3896.1038961,
2023-07-24,2023-S30,01,Guadeloupe,Tous âges,1288.1355932,3964.7577093,
2023-07-31,2023-S31,01,Guadeloupe,05-14 ans,956.93779904,7142.8571429,
2023-08-07,2023-S32,01,Guadeloupe,00-04 ans,1094.8905109,3030.3030303,
2023-08-07,2023-S32,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-08-07,2023-S32,01,Guadeloupe,Tous âges,1558.2655827,4263.5658915,
2023-08-14,2023-S33,01,Guadeloupe,65 ans ou plus,2769.2307692,5208.3333333,
2023-08-21,2023-S34,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-08-21,2023-S34,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-08-21,2023-S34,01,Guadeloupe,65 ans ou plus,3428.5714286,5309.7345133,
2023-08-28,2023-S35,01,Guadeloupe,65 ans ou plus,4385.9649123,6730.7692308,
2023-08-28,2023-S35,01,Guadeloupe,Tous âges,1468.6248331,3861.003861,
2023-09-04,2023-S36,01,Guadeloupe,Tous âges,1215.3950034,3906.25,
2023-09-11,2023-S37,01,Guadeloupe,00-04 ans,1823.7082067,4878.0487805,
2023-09-11,2023-S37,01,Guadeloupe,05-14 ans,418.41004184,0.0,
2023-09-11,2023-S37,01,Guadeloupe,Tous âges,1668.8061617,3474.9034749,
2023-09-18,2023-S38,01,Guadeloupe,05-14 ans,390.625,0.0,
2023-09-18,2023-S38,01,Guadeloupe,Tous âges,1333.3333333,2641.509434,
2023-09-25,2023-S39,01,Guadeloupe,15-64 ans,724.63768116,2061.8556701,
2023-09-25,2023-S39,01,Guadeloupe,65 ans ou plus,2803.7383178,3773.5849057,
2023-10-02,2023-S40,01,Guadeloupe,65 ans ou plus,3735.6321839,5128.2051282,
2023-10-02,2023-S40,01,Guadeloupe,Tous âges,1432.8358209,3225.8064516,
2023-10-09,2023-S41,01,Guadeloupe,05-14 ans,346.02076125,0.0,
2023-10-09,2023-S41,01,Guadeloupe,65 ans ou plus,4347.826087,8333.3333333,
2023-10-23,2023-S43,01,Guadeloupe,15-64 ans,600.6006006,2777.7777778,
2023-10-23,2023-S43,01,Guadeloupe,65 ans ou plus,5000.0,11403.508772,
2023-10-23,2023-S43,01,Guadeloupe,Tous âges,2173.9130435,6761.5658363,
2019-12-30,2020-S01,02,Martinique,05-14 ans,,,0.0
2019-12-30,2020-S01,02,Martinique,15-64 ans,,,0.0
2019-12-30,2020-S01,02,Martinique,65 ans ou plus,,,675.67567568
2019-12-30,2020-S01,02,Martinique,Tous âges,,,179.21146953
2020-01-06,2020-S02,02,Martinique,00-04 ans,,,0.0
2020-01-06,2020-S02,02,Martinique,Tous âges,,,671.1409396
2020-01-13,2020-S03,02,Martinique,15-64 ans,,,230.41474654
2020-01-20,2020-S04,02,Martinique,15-64 ans,,,457.66590389
2020-01-20,2020-S04,02,Martinique,65 ans ou plus,,,434.7826087
2020-01-20,2020-S04,02,Martinique,Tous âges,,,450.45045045
2020-01-27,2020-S05,02,Martinique,65 ans ou plus,,,0.0
2020-02-10,2020-S07,02,Martinique,00-04 ans,,,0.0
2020-02-10,2020-S07,02,Martinique,05-14 ans,,,0.0
2020-02-17,2020-S08,02,Martinique,15-64 ans,,,0.0
2020-03-02,2020-S10,02,Martinique,00-04 ans,,,0.0
2020-03-02,2020-S10,02,Martinique,15-64 ans,,,340.71550256
2020-03-02,2020-S10,02,Martinique,65 ans ou plus,,,952.38095238
2020-03-02,2020-S10,02,Martinique,Tous âges,,,493.09664694
2020-03-09,2020-S11,02,Martinique,00-04 ans,,,884.95575221
2020-03-09,2020-S11,02,Martinique,Tous âges,,,1027.7492292
2020-03-16,2020-S12,02,Martinique,65 ans ou plus,,,1843.3179724
2020-03-30,2020-S14,02,Martinique,00-04 ans,,,0.0
2020-03-30,2020-S14,02,Martinique,05-14 ans,,,0.0
2020-03-30,2020-S14,02,Martinique,15-64 ans,,,0.0
2020-03-30,2020-S14,02,Martinique,65 ans ou plus,,,1255.2301255
2020-04-06,2020-S15,02,Martinique,00-04 ans,,,0.0
2020-04-06,2020-S15,02,Martinique,15-64 ans,,,286.53295129
2020-04-13,2020-S16,02,Martinique,05-14 ans,,,0.0
2020-04-13,2020-S16,02,Martinique,65 ans ou plus,,,1219.5121951
2020-04-27,2020-S18,02,Martinique,05-14 ans,,,0.0
2020-05-04,2020-S19,02,Martinique,05-14 ans,,,0.0
2020-05-04,2020-S19,02,Martinique,15-64 ans,,,0.0
2020-05-04,2020-S19,02,Martinique,65 ans ou plus,,,904.97737557
2020-05-04,2020-S19,02,Martinique,Tous âges,,,330.0330033
2020-05-11,2020-S20,02,Martinique,65 ans ou plus,,,1913.8755981
2020-05-18,2020-S21,02,Martinique,05-14 ans,,,0.0
2020-05-25,2020-S22,02,Martinique,Tous âges,,,1579.778831
2020-06-01,2020-S23,02,Martinique,00-04 ans,,,0.0
2020-06-08,2020-S24,02,Martinique,00-04 ans,,,0.0
2020-06-08,2020-S24,02,Martinique,05-14 ans,,,0.0
2020-06-08,2020-S24,02,Martinique,15-64 ans,,,0.0
2020-06-08,2020-S24,02,Martinique,65 ans ou plus,,,1834.8623853
2020-06-08,2020-S24,02,Martinique,Tous âges,,,630.9148265
2020-06-15,2020-S25,02,Martinique,05-14 ans,,,0.0
2020-06-15,2020-S25,02,Martinique,15-64 ans,,,0.0
2020-06-22,2020-S26,02,Martinique,00-04 ans,,,0.0
2020-06-22,2020-S26,02,Martinique,05-14 ans,,,0.0
2020-06-29,2020-S27,02,Martinique,65 ans ou plus,,,423.72881356
2020-07-06,2020-S28,02,Martinique,05-14 ans,,,0.0
2020-07-06,2020-S28,02,Martinique,65 ans ou plus,,,446.42857143
2020-07-06,2020-S28,02,Martinique,Tous âges,,,147.49262537
2020-07-13,2020-S29,02,Martinique,00-04 ans,,,0.0
2020-07-13,2020-S29,02,Martinique,65 ans ou plus,,,1351.3513514
2020-07-20,2020-S30,02,Martinique,15-64 ans,,,0.0
2020-07-20,2020-S30,02,Martinique,65 ans ou plus,,,2816.9014085
2020-07-27,2020-S31,02,Martinique,00-04 ans,,,0.0
2020-08-10,2020-S33,02,Martinique,05-14 ans,,,0.0
2020-08-10,2020-S33,02,Martinique,Tous âges,,,729.04009721
2020-08-24,2020-S35,02,Martinique,15-64 ans,,,0.0
2020-08-24,2020-S35,02,Martinique,65 ans ou plus,,,1578.9473684
2020-08-31,2020-S36,02,Martinique,05-14 ans,,,613.49693252
2020-09-07,2020-S37,02,Martinique,05-14 ans,,,1098.9010989
2020-09-07,2020-S37,02,Martinique,15-64 ans,,,0.0
2020-09-07,2020-S37,02,Martinique,65 ans ou plus,,,3546.0992908
2020-09-21,2020-S39,02,Martinique,00-04 ans,,,0.0
2023-10-30,2023-S44,01,Guadeloupe,00-04 ans,319.48881789,0.0,
