1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour traumatisme,Taux d'hospitalisations après passages aux urgences pour traumatisme,Taux d'actes médicaux SOS médecins pour traumatisme
2020-01-27,2020-S05,53,Bretagne,15-64 ans,32232.299986,13563.829787,1478.0600462
2020-01-27,2020-S05,53,Bretagne,Tous âges,29202.231333,12282.917588,1718.7873001
2020-02-10,2020-S07,53,Bretagne,65 ans ou plus,21507.760532,14760.147601,4056.7951318
2020-02-17,2020-S08,53,Bretagne,Tous âges,27868.610988,12929.623568,2045.5126566
2020-03-09,2020-S11,53,Bretagne,00-14 ans,37543.252595,9652.5096525,512.29508197
2020-03-09,2020-S11,53,Bretagne,15-64 ans,27188.540009,13636.363636,1593.625498
2020-03-16,2020-S12,53,Bretagne,Tous âges,21414.492754,13266.637669,1882.188916
2020-03-23,2020-S13,53,Bretagne,15-64 ans,18098.842386,12278.761062,1921.7081851
2020-04-06,2020-S15,53,Bretagne,00-14 ans,52445.447705,28000.0,7203.3898305
2020-04-06,2020-S15,53,Bretagne,15-64 ans,24545.030331,12374.245473,3127.7150304
2020-04-13,2020-S16,53,Bretagne,15-64 ans,26038.843722,11975.435005,3006.8728522
2020-04-13,2020-S16,53,Bretagne,Tous âges,28475.81024,14585.858586,3501.5447992
2020-04-20,2020-S17,53,Bretagne,15-64 ans,27082.405345,11729.622266,3285.4209446
2020-04-27,2020-S18,53,Bretagne,00-14 ans,46676.096181,22471.910112,4207.1197411
2020-05-04,2020-S19,53,Bretagne,Tous âges,29430.63352,13550.232392,4518.6640472
2020-05-11,2020-S20,53,Bretagne,00-14 ans,49781.659389,27777.777778,4782.6086957
2020-05-18,2020-S21,53,Bretagne,00-14 ans,51599.370739,29951.690821,3012.0481928
2020-06-01,2020-S23,53,Bretagne,65 ans ou plus,22927.536232,14246.386786,4744.5255474
2020-06-01,2020-S23,53,Bretagne,Tous âges,33977.172959,15007.267442,4433.2915098
2020-06-15,2020-S25,53,Bretagne,15-64 ans,32910.05291,14640.883978,3973.5099338
2020-06-15,2020-S25,53,Bretagne,Tous âges,32332.733519,15138.888889,4873.0964467
2020-07-06,2020-S28,53,Bretagne,15-64 ans,35757.337526,16112.531969,5104.2415528
2020-07-06,2020-S28,53,Bretagne,65 ans ou plus,24557.805691,15101.522843,5061.0820244
2020-07-13,2020-S29,53,Bretagne,00-14 ans,49697.40121,28685.258964,3193.2773109
2020-07-13,2020-S29,53,Bretagne,65 ans ou plus,25102.040816,15230.961298,6220.8398134
2020-07-20,2020-S30,53,Bretagne,00-14 ans,49720.253637,22594.142259,1926.7822736
2020-07-20,2020-S30,53,Bretagne,15-64 ans,35324.232082,14137.033825,3549.2957746
2020-07-27,2020-S31,53,Bretagne,Tous âges,36335.805157,16118.528167,4615.3846154
2020-08-03,2020-S32,53,Bretagne,15-64 ans,36429.193087,16666.666667,4948.2163406
2020-08-10,2020-S33,53,Bretagne,00-14 ans,49017.42677,25641.025641,2788.8446215
2020-08-10,2020-S33,53,Bretagne,Tous âges,34560.137685,15704.824976,4678.3625731
2020-08-17,2020-S34,53,Bretagne,65 ans ou plus,22568.996647,14766.35514,4118.616145
2020-08-24,2020-S35,53,Bretagne,00-14 ans,49914.015477,24034.334764,3030.3030303
2020-08-24,2020-S35,53,Bretagne,65 ans ou plus,23102.219786,14913.366337,5861.4564831
2020-08-31,2020-S36,53,Bretagne,00-14 ans,50135.606354,23076.923077,1895.0437318
2020-08-31,2020-S36,53,Bretagne,Tous âges,35001.491647,16476.717682,3482.2104466
2020-09-07,2020-S37,53,Bretagne,Tous âges,34942.309005,15192.307692,2688.4862653
2020-09-14,2020-S38,53,Bretagne,15-64 ans,35293.362434,14138.817481,2622.9508197
2020-10-05,2020-S41,53,Bretagne,00-14 ans,50000.0,14285.714286,4554.0796964
2020-10-05,2020-S41,53,Bretagne,Tous âges,34760.312152,15020.16129,4111.1111111
2020-10-19,2020-S43,53,Bretagne,00-14 ans,44367.588933,17766.497462,1273.8853503
2020-10-19,2020-S43,53,Bretagne,65 ans ou plus,21801.705757,14531.43535,4332.1299639
2020-10-26,2020-S44,53,Bretagne,65 ans ou plus,21430.783524,14517.218096,6122.4489796
2020-11-09,2020-S46,53,Bretagne,00-14 ans,45837.187789,12785.388128,972.76264591
2020-11-09,2020-S46,53,Bretagne,65 ans ou plus,20318.595579,12599.469496,9090.9090909
2020-11-16,2020-S47,53,Bretagne,Tous âges,30557.082646,14109.539354,3550.295858
2020-11-30,2020-S49,53,Bretagne,65 ans ou plus,20797.381732,14545.454545,7633.5877863
2020-12-07,2020-S50,53,Bretagne,15-64 ans,30975.735674,14532.520325,3164.556962
2020-12-07,2020-S50,53,Bretagne,65 ans ou plus,20445.225542,15030.674847,6425.7028112
2020-12-07,2020-S50,53,Bretagne,Tous âges,31104.801239,14412.181303,3682.8422877
2020-12-14,2020-S51,53,Bretagne,00-14 ans,46993.318486,15346.534653,2429.9065421
2020-12-14,2020-S51,53,Bretagne,Tous âges,30534.018643,13242.173444,3598.3263598
2020-12-21,2020-S52,53,Bretagne,15-64 ans,29043.927649,14923.954373,2476.5729585
2020-12-28,2020-S53,53,Bretagne,65 ans ou plus,22581.500133,15777.525539,6155.9507524
2020-12-28,2020-S53,53,Bretagne,Tous âges,30313.878944,15668.055111,3952.0112915
2021-01-04,2021-S01,53,Bretagne,00-14 ans,47744.196233,18957.345972,3404.2553191
2021-01-04,2021-S01,53,Bretagne,65 ans ou plus,22605.063952,14901.165737,3769.8412698
2021-01-04,2021-S01,53,Bretagne,Tous âges,31833.57523,14703.277236,3356.81724
2021-01-11,2021-S02,53,Bretagne,15-64 ans,32129.733184,12435.67753,2571.6385011
2021-01-11,2021-S02,53,Bretagne,65 ans ou plus,21604.938272,14226.375909,6398.5374771
2021-01-11,2021-S02,53,Bretagne,Tous âges,32239.566741,13456.304808,3568.5645549
2021-01-18,2021-S03,53,Bretagne,65 ans ou plus,20028.129395,13510.638298,4868.9138577
2021-01-18,2021-S03,53,Bretagne,Tous âges,29822.697933,13295.146216,3049.4607661
2021-01-25,2021-S04,53,Bretagne,00-14 ans,41807.04441,13983.050847,1108.033241
2021-02-01,2021-S05,53,Bretagne,15-64 ans,30727.21598,12071.917808,2462.380301
2021-02-01,2021-S05,53,Bretagne,65 ans ou plus,20893.854749,13501.646542,4909.0909091
2021-02-15,2021-S07,53,Bretagne,00-14 ans,42260.692464,12411.347518,1251.4220705
2021-02-15,2021-S07,53,Bretagne,15-64 ans,30854.315238,14976.958525,3100.2638522
2021-02-22,2021-S08,53,Bretagne,00-14 ans,40522.38806,17153.284672,1502.1459227
2021-02-22,2021-S08,53,Bretagne,15-64 ans,31710.565256,13397.901533,2937.3368146
2021-02-22,2021-S08,53,Bretagne,Tous âges,31148.159324,14501.331755,3149.3506494
2021-03-08,2021-S10,53,Bretagne,00-14 ans,45827.439887,13953.488372,1553.6723164
2021-03-15,2021-S11,53,Bretagne,00-14 ans,46775.130738,8759.1240876,2483.0699774
2021-03-15,2021-S11,53,Bretagne,15-64 ans,31396.996316,12024.35312,3104.3593131
2021-03-15,2021-S11,53,Bretagne,Tous âges,32509.426058,12115.221689,3562.9453682
2021-03-22,2021-S12,53,Bretagne,00-14 ans,43850.26738,12332.439678,1233.299075
2021-03-22,2021-S12,53,Bretagne,15-64 ans,32012.028431,14787.701318,2788.8446215
2021-03-29,2021-S13,53,Bretagne,00-14 ans,42108.036891,13947.368421,1809.0452261
2021-03-29,2021-S13,53,Bretagne,Tous âges,32383.925088,15249.734325,3299.2411745
2021-04-05,2021-S14,53,Bretagne,00-14 ans,40464.461647,15838.509317,815.49439348
2021-04-05,2021-S14,53,Bretagne,Tous âges,30209.48997,13400.236128,2851.9963975
2021-04-12,2021-S15,53,Bretagne,15-64 ans,31825.362631,13780.120482,3540.9836066
2021-04-19,2021-S16,53,Bretagne,65 ans ou plus,20482.846252,12767.039674,5714.2857143
2021-04-19,2021-S16,53,Bretagne,Tous âges,34580.163426,13882.803943,4110.738255
2021-04-26,2021-S17,53,Bretagne,00-14 ans,53131.524008,19011.406844,4655.8704453
2021-04-26,2021-S17,53,Bretagne,Tous âges,34264.893165,14075.144509,5294.1176471
2021-05-03,2021-S18,53,Bretagne,00-14 ans,49602.54372,15384.615385,3874.8137109
2021-05-03,2021-S18,53,Bretagne,Tous âges,32648.98381,14447.91371,4016.9133192
2021-05-10,2021-S19,53,Bretagne,65 ans ou plus,19979.560552,12784.3987,5052.2648084
2021-05-17,2021-S20,53,Bretagne,Tous âges,32170.97131,14121.824638,3812.6361656
2021-05-24,2021-S21,53,Bretagne,15-64 ans,33286.872783,14316.239316,2966.1016949
2021-05-31,2021-S22,53,Bretagne,00-14 ans,48443.843031,16013.071895,3104.7865459
2021-05-31,2021-S22,53,Bretagne,15-64 ans,34347.422202,16274.377942,5121.4707814
2021-06-07,2021-S23,53,Bretagne,00-14 ans,46157.867224,18122.977346,2275.6005057
2021-06-07,2021-S23,53,Bretagne,Tous âges,35446.702907,16750.596342,4188.4816754
2021-06-14,2021-S24,53,Bretagne,65 ans ou plus,22235.294118,13738.959764,7008.5470085
2021-06-21,2021-S25,53,Bretagne,00-14 ans,44647.372858,15662.650602,1570.0483092
2021-06-21,2021-S25,53,Bretagne,15-64 ans,33325.460557,13202.247191,4968.5534591
2021-06-28,2021-S26,53,Bretagne,00-14 ans,44680.851064,16348.773842,1795.1425554
2021-06-28,2021-S26,53,Bretagne,65 ans ou plus,21878.632876,13624.937154,5892.5476603
2021-06-28,2021-S26,53,Bretagne,Tous âges,32838.465298,14365.374403,3542.5730267
2021-07-12,2021-S28,53,Bretagne,15-64 ans,34159.103043,18150.448585,4185.8090863
2021-07-12,2021-S28,53,Bretagne,Tous âges,32625.858124,15816.589387,3897.2286374
2021-07-26,2021-S30,53,Bretagne,00-14 ans,42353.328939,18819.188192,2049.7803807
2021-08-09,2021-S32,53,Bretagne,65 ans ou plus,22911.169745,14509.037616,5473.965287
2021-08-16,2021-S33,53,Bretagne,65 ans ou plus,23564.401739,15244.203256,5409.8360656
2021-08-16,2021-S33,53,Bretagne,Tous âges,32555.569201,14938.304017,4081.6326531
2021-08-23,2021-S34,53,Bretagne,00-14 ans,48905.380334,23481.781377,2421.3075061
2021-08-30,2021-S35,53,Bretagne,65 ans ou plus,23600.096131,13972.888425,4778.7610619
2021-09-13,2021-S37,53,Bretagne,00-14 ans,46728.971963,15017.064846,1775.9562842
2021-09-20,2021-S38,53,Bretagne,00-14 ans,45188.519977,17785.234899,1342.2818792
2021-09-20,2021-S38,53,Bretagne,65 ans ou plus,22981.979758,14590.932777,3838.3838384
2021-09-27,2021-S39,53,Bretagne,00-14 ans,42933.860938,10000.0,1621.6216216
2021-09-27,2021-S39,53,Bretagne,15-64 ans,33167.251727,13669.064748,2843.8769588
2021-10-04,2021-S40,53,Bretagne,00-14 ans,43442.39758,13286.713287,1627.6703967
2021-10-04,2021-S40,53,Bretagne,65 ans ou plus,21981.939163,14900.0,3382.6638478
2021-10-11,2021-S41,53,Bretagne,00-14 ans,42335.951355,10951.008646,1762.1145374
2021-10-11,2021-S41,53,Bretagne,15-64 ans,34778.191669,15086.887836,2958.5798817
2021-10-18,2021-S42,53,Bretagne,00-14 ans,38274.57265,11714.285714,1234.5679012
2021-10-18,2021-S42,53,Bretagne,65 ans ou plus,21428.571429,12972.972973,4150.9433962
2021-10-18,2021-S42,53,Bretagne,Tous âges,31321.37031,13265.306122,2428.0812879
2021-10-25,2021-S43,53,Bretagne,Tous âges,28709.152373,14474.393531,2350.9032418
2021-11-01,2021-S44,53,Bretagne,00-14 ans,32289.156627,10086.455331,1870.0787402
2021-11-01,2021-S44,53,Bretagne,15-64 ans,31404.857805,13292.117465,3256.6217977
2021-11-08,2021-S45,53,Bretagne,00-14 ans,36711.281071,8823.5294118,1577.2870662
2021-11-08,2021-S45,53,Bretagne,65 ans ou plus,20261.276806,13023.952096,3606.557377
2021-11-08,2021-S45,53,Bretagne,Tous âges,29828.645328,12982.832618,2537.427049
2021-11-15,2021-S46,53,Bretagne,15-64 ans,32966.903073,14840.714841,2719.0332326
2021-11-15,2021-S46,53,Bretagne,65 ans ou plus,20704.9544,14223.512337,5683.8365897
2021-11-22,2021-S47,53,Bretagne,65 ans ou plus,20330.619294,15244.203256,5185.1851852
2021-12-06,2021-S49,53,Bretagne,00-14 ans,31538.034425,6701.0309278,1167.031364
2021-12-06,2021-S49,53,Bretagne,65 ans ou plus,20800.970874,15482.606565,6106.870229
2021-12-13,2021-S50,53,Bretagne,00-14 ans,30995.993131,5958.5492228,901.63934426
2021-12-13,2021-S50,53,Bretagne,15-64 ans,29666.412019,13517.786561,2775.2502275
2021-12-13,2021-S50,53,Bretagne,Tous âges,27408.271749,13169.821381,2468.5138539
2021-12-20,2021-S51,53,Bretagne,15-64 ans,26210.909091,12317.666126,2771.0257657
2021-12-27,2021-S52,53,Bretagne,00-14 ans,27016.416845,10174.418605,937.5
2022-01-10,2022-S02,53,Bretagne,65 ans ou plus,21071.991592,14920.328344,5325.443787
2022-01-17,2022-S03,53,Bretagne,15-64 ans,29431.30481,13582.089552,1914.2738244
2022-01-24,2022-S04,53,Bretagne,Tous âges,27699.220299,13521.619595,2317.9642227
2022-01-31,2022-S05,53,Bretagne,Tous âges,28393.259918,12173.224188,2400.6195147
2022-02-14,2022-S07,53,Bretagne,00-14 ans,33545.250561,9493.6708861,1540.2843602
2022-02-14,2022-S07,53,Bretagne,65 ans ou plus,20048.309179,12865.497076,4776.5793529
2022-02-21,2022-S08,53,Bretagne,65 ans ou plus,20428.336079,12334.217507,6326.0340633
2022-02-28,2022-S09,53,Bretagne,15-64 ans,32310.405644,15695.681974,3089.1878426
2022-02-28,2022-S09,53,Bretagne,Tous âges,30663.957449,14268.440145,2991.6897507
2022-03-07,2022-S10,53,Bretagne,00-14 ans,36641.580433,9132.4200913,1195.2191235
2022-03-07,2022-S10,53,Bretagne,65 ans ou plus,20387.453875,13421.955403,4699.2481203
2022-03-14,2022-S11,53,Bretagne,00-14 ans,34256.926952,10344.827586,804.68178493
2022-03-14,2022-S11,53,Bretagne,65 ans ou plus,21664.81687,14105.354811,4457.3643411
2022-03-21,2022-S12,53,Bretagne,15-64 ans,33344.086022,16089.613035,2666.6666667
2022-03-28,2022-S13,53,Bretagne,00-14 ans,35272.086363,10436.893204,995.73257468
2022-03-28,2022-S13,53,Bretagne,65 ans ou plus,20697.215523,14242.424242,2579.3650794
2022-04-04,2022-S14,53,Bretagne,00-14 ans,32343.787407,5076.142132,1327.014218
2022-04-04,2022-S14,53,Bretagne,15-64 ans,32086.330935,14896.551724,3107.488538
2022-04-04,2022-S14,53,Bretagne,65 ans ou plus,19129.511677,12668.573764,4090.9090909
2022-04-04,2022-S14,53,Bretagne,Tous âges,28745.187748,12724.306688,2689.4158473
2022-04-11,2022-S15,53,Bretagne,65 ans ou plus,20481.927711,13708.999159,3750.0
2022-04-18,2022-S16,53,Bretagne,65 ans ou plus,21224.832215,13090.128755,4341.7366947
2022-05-02,2022-S18,53,Bretagne,00-14 ans,46567.862715,16184.971098,1923.0769231
2022-05-02,2022-S18,53,Bretagne,65 ans ou plus,20985.947938,14494.034468,4660.1941748
2022-05-09,2022-S19,53,Bretagne,15-64 ans,35283.955949,17306.350314,4270.8333333
2022-05-16,2022-S20,53,Bretagne,65 ans ou plus,22428.604597,14074.074074,7086.6141732
2022-05-16,2022-S20,53,Bretagne,Tous âges,33863.195791,15108.267717,3961.2425192
2022-05-30,2022-S22,53,Bretagne,00-14 ans,43817.84485,17297.297297,1986.7549669
2022-05-30,2022-S22,53,Bretagne,65 ans ou plus,23274.905702,15455.746367,7798.9601386
2022-06-06,2022-S23,53,Bretagne,15-64 ans,34407.762659,16792.323509,3695.6521739
2022-06-13,2022-S24,53,Bretagne,00-14 ans,39820.114473,13473.053892,1441.8999152
2022-06-13,2022-S24,53,Bretagne,Tous âges,32373.719534,15528.100775,3218.2714768
2022-06-20,2022-S25,53,Bretagne,00-14 ans,38879.246219,16576.086957,1072.6072607
2022-06-27,2022-S26,53,Bretagne,15-64 ans,31999.079825,15428.571429,3613.369467
2022-07-04,2022-S27,53,Bretagne,00-14 ans,34950.878238,16918.429003,1835.6643357
2022-07-11,2022-S28,53,Bretagne,65 ans ou plus,23480.083857,16073.724818,5306.122449
2022-07-11,2022-S28,53,Bretagne,Tous âges,30282.479543,16017.42076,3758.6784774
2022-07-18,2022-S29,53,Bretagne,15-64 ans,31909.328684,15465.268676,4320.9876543
2022-08-01,2022-S31,53,Bretagne,00-14 ans,41176.470588,19558.359621,1818.1818182
2022-08-01,2022-S31,53,Bretagne,65 ans ou plus,23871.109163,16540.347749,4143.6464088
2022-08-08,2022-S32,53,Bretagne,15-64 ans,33524.696707,17237.163814,4501.4520813
2022-08-15,2022-S33,53,Bretagne,00-14 ans,46319.845857,24603.174603,3664.921466
2022-08-15,2022-S33,53,Bretagne,15-64 ans,30637.173985,16063.199473,4426.4635888
2022-08-15,2022-S33,53,Bretagne,Tous âges,31022.896964,16114.616193,4421.5626893
2022-08-22,2022-S34,53,Bretagne,00-14 ans,46866.485014,18088.737201,5027.9329609
2022-08-22,2022-S34,53,Bretagne,15-64 ans,32957.940703,15876.152833,4773.6220472
2022-08-22,2022-S34,53,Bretagne,65 ans ou plus,23239.760699,15465.328467,6655.8441558
2022-08-29,2022-S35,53,Bretagne,15-64 ans,33175.01781,15233.09258,3985.8728557
2022-09-05,2022-S36,53,Bretagne,00-14 ans,45884.773663,15483.870968,2280.9123649
2022-09-05,2022-S36,53,Bretagne,Tous âges,32593.72609,14857.288481,4198.4732824
2022-09-12,2022-S37,53,Bretagne,Tous âges,32859.361931,15314.230677,3740.6483791
2022-09-19,2022-S38,53,Bretagne,65 ans ou plus,24841.809234,17480.602465,7131.0116086
2022-10-03,2022-S40,53,Bretagne,Tous âges,31525.540331,14697.474988,3407.7273818
2022-10-10,2022-S41,53,Bretagne,00-14 ans,37672.122629,9798.9949749,1141.5525114
2022-10-10,2022-S41,53,Bretagne,Tous âges,30673.474071,15248.309629,3194.0441883
2022-10-17,2022-S42,53,Bretagne,65 ans ou plus,20549.139246,14061.172472,4975.1243781
2022-10-24,2022-S43,53,Bretagne,00-14 ans,27776.215912,12439.02439,1044.5682451
2022-10-24,2022-S43,53,Bretagne,15-64 ans,30300.941879,15201.090661,2554.438861
2022-10-24,2022-S43,53,Bretagne,Tous âges,27096.00477,14039.767216,2343.2269583
2022-10-31,2022-S44,53,Bretagne,00-14 ans,27605.540897,5740.1812689,1402.2140221
2022-10-31,2022-S44,53,Bretagne,15-64 ans,30869.718724,15158.371041,3157.5037147
2022-10-31,2022-S44,53,Bretagne,Tous âges,27363.590646,13759.340376,2619.995808
2022-11-07,2022-S45,53,Bretagne,65 ans ou plus,19887.00565,13029.756537,4566.2100457
2022-11-07,2022-S45,53,Bretagne,Tous âges,29348.48669,13250.620347,2954.5948295
2022-11-14,2022-S46,53,Bretagne,65 ans ou plus,20278.463957,14170.212766,5093.3786078
2022-11-21,2022-S47,53,Bretagne,Tous âges,27562.111801,12931.885489,2528.0281381
2022-11-28,2022-S48,53,Bretagne,Tous âges,26995.585252,13583.886023,1938.7530293
2022-12-05,2022-S49,53,Bretagne,15-64 ans,31440.8867,15378.844711,1480.4370814
2022-12-19,2022-S51,53,Bretagne,Tous âges,20988.893769,12483.370288,1059.0631365
2022-12-26,2022-S52,53,Bretagne,65 ans ou plus,18128.776829,11712.408195,2270.0119474
2023-01-16,2023-S03,53,Bretagne,00-14 ans,37491.361437,11076.923077,1351.3513514
2023-01-16,2023-S03,53,Bretagne,15-64 ans,34653.974788,14853.556485,3346.9018544
2023-01-23,2023-S04,53,Bretagne,15-64 ans,31018.700144,13167.259786,3333.3333333
2023-01-23,2023-S04,53,Bretagne,65 ans ou plus,21095.954845,14143.167028,6360.4240283
2023-01-30,2023-S05,53,Bretagne,00-14 ans,35117.454654,11830.985915,1268.4989429
2023-02-06,2023-S06,53,Bretagne,00-14 ans,36531.036531,10903.426791,1522.8426396
2023-02-06,2023-S06,53,Bretagne,15-64 ans,30810.274228,16189.856957,2157.6763485
2023-02-06,2023-S06,53,Bretagne,65 ans ou plus,22064.729506,14372.8223,4104.4776119
2023-02-13,2023-S07,53,Bretagne,00-14 ans,30434.782609,10921.501706,675.024108
2023-02-13,2023-S07,53,Bretagne,Tous âges,27458.567099,14018.254154,3040.5405405
2023-02-20,2023-S08,53,Bretagne,15-64 ans,30080.68583,14509.536785,2947.5509319
2023-02-27,2023-S09,53,Bretagne,65 ans ou plus,20940.570894,14575.077059,4203.1523643
2023-02-27,2023-S09,53,Bretagne,Tous âges,30319.623074,13976.945245,2687.0919136
2023-03-06,2023-S10,53,Bretagne,00-14 ans,38390.945243,10937.5,1421.8009479
2023-03-06,2023-S10,53,Bretagne,65 ans ou plus,17773.620206,12244.897959,6884.6815835
2023-03-13,2023-S11,53,Bretagne,00-14 ans,38665.912945,11904.761905,1554.001554
2023-03-20,2023-S12,53,Bretagne,00-14 ans,40429.392198,9734.5132743,775.86206897
2023-03-20,2023-S12,53,Bretagne,65 ans ou plus,19335.420178,13336.326897,4676.2589928
2023-03-20,2023-S12,53,Bretagne,Tous âges,29357.219454,13022.585296,2540.7005427
2023-04-03,2023-S14,53,Bretagne,00-14 ans,43019.296254,14662.756598,2315.2270703
2023-04-10,2023-S15,53,Bretagne,00-14 ans,41960.183767,14484.679666,1692.0473773
2023-04-10,2023-S15,53,Bretagne,65 ans ou plus,20475.530933,13827.383642,4496.124031
2023-04-24,2023-S17,53,Bretagne,00-14 ans,42647.058824,15705.128205,2080.6241873
2023-05-01,2023-S18,53,Bretagne,65 ans ou plus,20925.011226,14821.509263,4505.8139535
2023-05-08,2023-S19,53,Bretagne,15-64 ans,32351.543943,14897.959184,4077.1591407
2023-05-08,2023-S19,53,Bretagne,65 ans ou plus,20800.915332,15089.986156,7189.5424837
2023-05-08,2023-S19,53,Bretagne,Tous âges,32111.692845,15149.196634,4328.5528031
2023-05-15,2023-S20,53,Bretagne,15-64 ans,34756.527876,17245.989305,4345.9365493
2023-05-15,2023-S20,53,Bretagne,65 ans ou plus,23252.246329,16571.17673,4781.9971871
2023-06-05,2023-S23,53,Bretagne,15-64 ans,33271.171566,14853.946551,4227.4052478
2023-06-05,2023-S23,53,Bretagne,Tous âges,32764.623955,14728.312679,4167.8167265
2023-06-12,2023-S24,53,Bretagne,15-64 ans,33310.742121,16308.470291,4978.0380673
2023-06-12,2023-S24,53,Bretagne,65 ans ou plus,23144.007156,15182.279649,5862.6465662
2023-06-19,2023-S25,53,Bretagne,00-14 ans,44428.406467,14826.498423,2603.0368764
2023-06-26,2023-S26,53,Bretagne,15-64 ans,32034.285714,14127.082048,4043.9340989
