1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour pathologies ORL,Taux d'hospitalisations après passages aux urgences pour pathologies ORL,Taux d'actes médicaux SOS médecins pour pathologies ORL
2020-03-23,2020-S13,06,Mayotte,00-14 ans,7563.0252101,0.0,
2020-03-23,2020-S13,06,Mayotte,15-64 ans,949.36708861,0.0,
2020-03-23,2020-S13,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-03-30,2020-S14,06,Mayotte,Tous âges,2360.8768971,0.0,
2020-04-06,2020-S15,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-04-06,2020-S15,06,Mayotte,Tous âges,848.89643463,0.0,
2020-04-13,2020-S16,06,Mayotte,00-14 ans,1666.6666667,0.0,
2020-04-13,2020-S16,06,Mayotte,15-64 ans,852.87846482,0.0,
2020-04-13,2020-S16,06,Mayotte,Tous âges,1007.1942446,0.0,
2020-04-20,2020-S17,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-04-20,2020-S17,06,Mayotte,Tous âges,3147.3533619,869.56521739,
2020-05-11,2020-S20,06,Mayotte,00-14 ans,3141.3612565,0.0,
2020-05-18,2020-S21,06,Mayotte,00-14 ans,1851.8518519,0.0,
2020-05-18,2020-S21,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-05-25,2020-S22,06,Mayotte,00-14 ans,2479.338843,2941.1764706,
2020-06-01,2020-S23,06,Mayotte,00-14 ans,3321.0332103,0.0,
2020-06-01,2020-S23,06,Mayotte,15-64 ans,1154.7344111,0.0,
2020-06-08,2020-S24,06,Mayotte,15-64 ans,2109.7046414,2000.0,
2020-06-22,2020-S26,06,Mayotte,15-64 ans,2140.077821,0.0,
2020-06-22,2020-S26,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-06-29,2020-S27,06,Mayotte,00-14 ans,5614.0350877,0.0,
2020-06-29,2020-S27,06,Mayotte,15-64 ans,1550.3875969,1408.4507042,
2020-06-29,2020-S27,06,Mayotte,Tous âges,2884.6153846,775.19379845,
2020-07-06,2020-S28,06,Mayotte,00-14 ans,5576.2081784,0.0,
2020-07-06,2020-S28,06,Mayotte,15-64 ans,1866.6666667,1818.1818182,
2020-07-06,2020-S28,06,Mayotte,Tous âges,3392.3303835,1785.7142857,
2020-07-13,2020-S29,06,Mayotte,00-14 ans,6324.1106719,2564.1025641,
2020-07-20,2020-S30,06,Mayotte,Tous âges,5590.0621118,1801.8018018,
2020-07-27,2020-S31,06,Mayotte,15-64 ans,2358.490566,0.0,
2020-07-27,2020-S31,06,Mayotte,Tous âges,5424.2002782,2702.7027027,
2020-08-03,2020-S32,06,Mayotte,15-64 ans,2352.9411765,0.0,
2020-08-03,2020-S32,06,Mayotte,65 ans ou plus,4761.9047619,0.0,
2020-08-10,2020-S33,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-08-17,2020-S34,06,Mayotte,00-14 ans,6439.3939394,3030.3030303,
2020-08-17,2020-S34,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-08-24,2020-S35,06,Mayotte,65 ans ou plus,6250.0,0.0,
2020-08-31,2020-S36,06,Mayotte,Tous âges,4514.3638851,1149.4252874,
2020-09-07,2020-S37,06,Mayotte,15-64 ans,3456.2211982,0.0,
2020-09-21,2020-S39,06,Mayotte,00-14 ans,9310.3448276,0.0,
2020-09-21,2020-S39,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-06-28,2021-S26,06,Mayotte,15-64 ans,2004.454343,0.0,
2021-06-28,2021-S26,06,Mayotte,Tous âges,5018.3598531,0.0,
2021-07-05,2021-S27,06,Mayotte,Tous âges,5473.965287,0.0,
2021-07-12,2021-S28,06,Mayotte,Tous âges,4792.746114,3603.6036036,
2024-02-26,2024-S09,04,Réunion,15-64 ans,1092.3987255,400.0,
2024-02-26,2024-S09,04,Réunion,Tous âges,2794.4633063,736.06729758,
2024-03-04,2024-S10,04,Réunion,65 ans ou plus,0.0,0.0,
2024-03-11,2024-S11,04,Réunion,00-14 ans,7631.8742985,6164.3835616,
2024-03-11,2024-S11,04,Réunion,15-64 ans,879.50747581,540.54054054,
2024-03-18,2024-S12,04,Réunion,15-64 ans,864.30423509,556.58627087,
2024-03-18,2024-S12,04,Réunion,Tous âges,2364.0061007,910.01011122,
2024-03-25,2024-S13,04,Réunion,15-64 ans,742.11502783,573.61376673,
2024-03-25,2024-S13,04,Réunion,Tous âges,2529.6017223,632.24446786,
2024-04-01,2024-S14,04,Réunion,65 ans ou plus,147.92899408,0.0,
2024-04-01,2024-S14,04,Réunion,Tous âges,2520.5624834,841.21976866,
2024-04-08,2024-S15,04,Réunion,00-14 ans,8737.8640777,2531.6455696,
2024-04-22,2024-S17,04,Réunion,65 ans ou plus,273.97260274,0.0,
2024-07-29,2024-S31,04,Réunion,65 ans ou plus,250.94102886,257.73195876,
2024-08-19,2024-S34,04,Réunion,65 ans ou plus,125.31328321,0.0,
2024-08-19,2024-S34,04,Réunion,Tous âges,1986.5696698,1144.640999,
2024-08-26,2024-S35,04,Réunion,65 ans ou plus,0.0,0.0,
2024-08-26,2024-S35,04,Réunion,Tous âges,2965.66077,896.05734767,
2024-09-09,2024-S37,04,Réunion,15-64 ans,969.52908587,581.39534884,
2024-09-16,2024-S38,04,Réunion,65 ans ou plus,0.0,0.0,
2024-09-16,2024-S38,04,Réunion,Tous âges,3230.3370787,746.26865672,
2024-09-30,2024-S40,04,Réunion,00-14 ans,9336.8237347,3571.4285714,
2024-09-30,2024-S40,04,Réunion,Tous âges,3209.8182676,555.04162812,
2024-10-07,2024-S41,04,Réunion,15-64 ans,704.84581498,555.55555556,
2020-09-28,2020-S40,06,Mayotte,00-14 ans,8708.7087087,3703.7037037,
2020-10-12,2020-S42,06,Mayotte,00-14 ans,9881.4229249,4081.6326531,
2020-10-12,2020-S42,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-10-19,2020-S43,06,Mayotte,00-14 ans,7534.2465753,0.0,
2020-10-19,2020-S43,06,Mayotte,Tous âges,3766.2337662,0.0,
2020-10-26,2020-S44,06,Mayotte,15-64 ans,1666.6666667,0.0,
2020-10-26,2020-S44,06,Mayotte,Tous âges,3634.085213,0.0,
2020-11-09,2020-S46,06,Mayotte,00-14 ans,8554.5722714,2564.1025641,
2020-11-16,2020-S47,06,Mayotte,Tous âges,4517.7045177,2727.2727273,
2020-11-23,2020-S48,06,Mayotte,15-64 ans,1656.3146998,0.0,
2020-11-30,2020-S49,06,Mayotte,15-64 ans,2886.5979381,1562.5,
2020-12-07,2020-S50,06,Mayotte,00-14 ans,11409.395973,7142.8571429,
2020-12-14,2020-S51,06,Mayotte,00-14 ans,8116.8831169,7407.4074074,
2020-12-14,2020-S51,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-12-21,2020-S52,06,Mayotte,15-64 ans,3030.3030303,0.0,
2021-01-04,2021-S01,06,Mayotte,15-64 ans,2750.0,0.0,
2021-01-11,2021-S02,06,Mayotte,15-64 ans,3433.4763948,1470.5882353,
2021-01-25,2021-S04,06,Mayotte,00-14 ans,10714.285714,3030.3030303,
2021-01-25,2021-S04,06,Mayotte,15-64 ans,1952.2776573,1449.2753623,
2021-01-25,2021-S04,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-01-25,2021-S04,06,Mayotte,Tous âges,4942.9657795,1612.9032258,
2021-02-01,2021-S05,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-02-08,2021-S06,06,Mayotte,65 ans ou plus,1315.7894737,3125.0,
2021-02-15,2021-S07,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-02-22,2021-S08,06,Mayotte,00-14 ans,7344.6327684,0.0,
2021-02-22,2021-S08,06,Mayotte,15-64 ans,872.09302326,0.0,
2021-03-01,2021-S09,06,Mayotte,00-14 ans,5405.4054054,3448.2758621,
2021-03-01,2021-S09,06,Mayotte,15-64 ans,3370.7865169,1724.137931,
2021-03-01,2021-S09,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-03-01,2021-S09,06,Mayotte,Tous âges,3754.2662116,1851.8518519,
2021-03-15,2021-S11,06,Mayotte,15-64 ans,2409.6385542,1351.3513514,
2021-03-22,2021-S12,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-03-29,2021-S13,06,Mayotte,15-64 ans,2050.1138952,1234.5679012,
2021-03-29,2021-S13,06,Mayotte,Tous âges,3398.6928105,1324.5033113,
2021-04-12,2021-S15,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-04-19,2021-S16,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-04-26,2021-S17,06,Mayotte,00-14 ans,13180.515759,4838.7096774,
2021-04-26,2021-S17,06,Mayotte,65 ans ou plus,2222.2222222,0.0,
2021-05-03,2021-S18,06,Mayotte,00-14 ans,8882.52149,3703.7037037,
2021-05-03,2021-S18,06,Mayotte,15-64 ans,3016.2412993,0.0,
2021-05-03,2021-S18,06,Mayotte,Tous âges,5445.5445545,1550.3875969,
2021-05-10,2021-S19,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-05-10,2021-S19,06,Mayotte,Tous âges,6390.5325444,781.25,
2021-05-17,2021-S20,06,Mayotte,00-14 ans,12874.251497,6818.1818182,
2021-05-24,2021-S21,06,Mayotte,15-64 ans,2493.765586,0.0,
2021-05-24,2021-S21,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-05-31,2021-S22,06,Mayotte,00-14 ans,12433.862434,2325.5813953,
2021-05-31,2021-S22,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-06-07,2021-S23,06,Mayotte,00-14 ans,9214.0921409,0.0,
2021-06-07,2021-S23,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-06-14,2021-S24,06,Mayotte,15-64 ans,1735.3579176,0.0,
2021-06-21,2021-S25,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-06-21,2021-S25,06,Mayotte,Tous âges,6615.7760814,0.0,
2021-10-11,2021-S41,06,Mayotte,00-14 ans,11780.104712,3333.3333333,
2021-10-11,2021-S41,06,Mayotte,65 ans ou plus,3571.4285714,7142.8571429,
2021-10-18,2021-S42,06,Mayotte,00-14 ans,14534.883721,7894.7368421,
2021-10-18,2021-S42,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-10-25,2021-S43,06,Mayotte,00-14 ans,14488.636364,5405.4054054,
2021-10-25,2021-S43,06,Mayotte,15-64 ans,1388.8888889,1538.4615385,
2021-11-01,2021-S44,06,Mayotte,00-14 ans,13218.390805,7843.1372549,
2021-11-01,2021-S44,06,Mayotte,15-64 ans,1601.8306636,0.0,
2021-11-01,2021-S44,06,Mayotte,Tous âges,6408.7061669,3508.7719298,
2021-11-08,2021-S45,06,Mayotte,00-14 ans,8722.741433,6976.744186,
2021-11-15,2021-S46,06,Mayotte,15-64 ans,1562.5,0.0,
2021-11-22,2021-S47,06,Mayotte,15-64 ans,1123.5955056,0.0,
2021-11-29,2021-S48,06,Mayotte,00-14 ans,5817.1745152,2000.0,
2021-11-29,2021-S48,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-12-06,2021-S49,06,Mayotte,Tous âges,4314.7208122,1000.0,
2021-12-13,2021-S50,06,Mayotte,00-14 ans,9593.0232558,3636.3636364,
2021-12-13,2021-S50,06,Mayotte,15-64 ans,2022.4719101,0.0,
2022-03-07,2022-S10,06,Mayotte,00-14 ans,11977.715877,1449.2753623,
2022-03-07,2022-S10,06,Mayotte,Tous âges,6335.4037267,833.33333333,
2022-03-14,2022-S11,06,Mayotte,15-64 ans,2259.8870056,0.0,
2022-03-21,2022-S12,06,Mayotte,65 ans ou plus,2000.0,0.0,
2022-03-21,2022-S12,06,Mayotte,Tous âges,5908.5841695,714.28571429,
2022-03-28,2022-S13,06,Mayotte,00-14 ans,9350.6493506,0.0,
2022-03-28,2022-S13,06,Mayotte,15-64 ans,1333.3333333,0.0,
2022-04-04,2022-S14,06,Mayotte,15-64 ans,1004.0160643,0.0,
2022-04-04,2022-S14,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-04-18,2022-S16,06,Mayotte,15-64 ans,1481.4814815,0.0,
2022-04-25,2022-S17,06,Mayotte,00-14 ans,13311.688312,9803.9215686,
2022-04-25,2022-S17,06,Mayotte,Tous âges,6546.8549422,3968.2539683,
2022-05-02,2022-S18,06,Mayotte,Tous âges,7387.8627968,909.09090909,
2022-05-09,2022-S19,06,Mayotte,00-14 ans,8053.6912752,0.0,
2022-05-09,2022-S19,06,Mayotte,Tous âges,3373.8191633,826.44628099,
2022-05-16,2022-S20,06,Mayotte,15-64 ans,2403.8461538,0.0,
2022-05-23,2022-S21,06,Mayotte,Tous âges,4615.3846154,2083.3333333,
2022-06-06,2022-S23,06,Mayotte,15-64 ans,2072.5388601,0.0,
2022-06-13,2022-S24,06,Mayotte,Tous âges,3619.9095023,1250.0,
2022-06-20,2022-S25,06,Mayotte,15-64 ans,1355.0135501,2857.1428571,
2022-06-20,2022-S25,06,Mayotte,65 ans ou plus,3125.0,0.0,
2022-06-27,2022-S26,06,Mayotte,00-14 ans,8015.2671756,3846.1538462,
2022-06-27,2022-S26,06,Mayotte,15-64 ans,1470.5882353,0.0,
2022-07-04,2022-S27,06,Mayotte,00-14 ans,8888.8888889,2083.3333333,
2022-07-04,2022-S27,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-07-11,2022-S28,06,Mayotte,Tous âges,4302.6706231,0.0,
2022-07-18,2022-S29,06,Mayotte,00-14 ans,7420.4946996,1960.7843137,
2022-07-25,2022-S30,06,Mayotte,65 ans ou plus,3225.8064516,0.0,
2022-07-25,2022-S30,06,Mayotte,Tous âges,4153.8461538,1639.3442623,
2022-08-01,2022-S31,06,Mayotte,00-14 ans,9459.4594595,0.0,
2022-08-01,2022-S31,06,Mayotte,Tous âges,5383.5800808,0.0,
2022-08-08,2022-S32,06,Mayotte,15-64 ans,797.87234043,0.0,
2022-08-08,2022-S32,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-08-15,2022-S33,06,Mayotte,15-64 ans,1020.4081633,0.0,
2022-08-15,2022-S33,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-08-15,2022-S33,06,Mayotte,Tous âges,2225.5192878,0.0,
2022-08-29,2022-S35,06,Mayotte,15-64 ans,1369.8630137,1408.4507042,
2022-08-29,2022-S35,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-09-19,2022-S38,06,Mayotte,00-14 ans,7932.0113314,1923.0769231,
2022-09-19,2022-S38,06,Mayotte,65 ans ou plus,2777.7777778,0.0,
2022-09-19,2022-S38,06,Mayotte,Tous âges,3556.4853556,2127.6595745,
2022-09-26,2022-S39,06,Mayotte,00-14 ans,5466.2379421,1639.3442623,
2022-09-26,2022-S39,06,Mayotte,Tous âges,2912.6213592,675.67567568,
2022-10-03,2022-S40,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-10-10,2022-S41,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-10-17,2022-S42,06,Mayotte,00-14 ans,8266.6666667,6557.3770492,
2022-10-31,2022-S44,06,Mayotte,15-64 ans,2059.9250936,2352.9411765,
2022-11-07,2022-S45,06,Mayotte,15-64 ans,2287.5816993,0.0,
2022-11-07,2022-S45,06,Mayotte,Tous âges,6314.8788927,2684.5637584,
2022-11-14,2022-S46,06,Mayotte,00-14 ans,10657.596372,4545.4545455,
2022-11-14,2022-S46,06,Mayotte,15-64 ans,1265.8227848,0.0,
2022-11-21,2022-S47,06,Mayotte,00-14 ans,12619.047619,12500.0,
2022-11-21,2022-S47,06,Mayotte,15-64 ans,1915.7088123,0.0,
2022-11-28,2022-S48,06,Mayotte,15-64 ans,2572.8987993,0.0,
2022-12-05,2022-S49,06,Mayotte,65 ans ou plus,2857.1428571,0.0,
2022-12-12,2022-S50,06,Mayotte,00-14 ans,11111.111111,7594.9367089,
2022-12-12,2022-S50,06,Mayotte,15-64 ans,3776.683087,0.0,
2022-12-12,2022-S50,06,Mayotte,Tous âges,6952.7896996,4242.4242424,
2022-12-19,2022-S51,06,Mayotte,15-64 ans,3409.0909091,1265.8227848,
2022-12-26,2022-S52,06,Mayotte,Tous âges,5089.8203593,4301.0752688,
2023-01-02,2023-S01,06,Mayotte,15-64 ans,1036.2694301,0.0,
2023-01-09,2023-S02,06,Mayotte,15-64 ans,2339.1812865,0.0,
2023-01-16,2023-S03,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-01-23,2023-S04,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-01-30,2023-S05,06,Mayotte,00-14 ans,6549.1183879,2439.0243902,
2023-01-30,2023-S05,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-02-06,2023-S06,06,Mayotte,00-14 ans,8055.5555556,3030.3030303,
2023-02-06,2023-S06,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-02-13,2023-S07,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-11-20,2023-S47,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-12-04,2023-S49,06,Mayotte,65 ans ou plus,2380.952381,0.0,
2021-07-19,2021-S29,06,Mayotte,15-64 ans,2540.4157044,0.0,
2021-08-02,2021-S31,06,Mayotte,00-14 ans,9480.1223242,0.0,
2021-08-02,2021-S31,06,Mayotte,Tous âges,5706.8741894,1075.2688172,
2021-08-16,2021-S33,06,Mayotte,15-64 ans,1956.5217391,0.0,
2021-08-16,2021-S33,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-08-16,2021-S33,06,Mayotte,Tous âges,3367.003367,0.0,
2021-08-23,2021-S34,06,Mayotte,00-14 ans,5617.9775281,0.0,
2021-08-30,2021-S35,06,Mayotte,15-64 ans,1118.5682327,0.0,
2021-08-30,2021-S35,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-08-30,2021-S35,06,Mayotte,Tous âges,3810.6235566,0.0,
2021-09-06,2021-S36,06,Mayotte,15-64 ans,1728.3950617,0.0,
2021-09-13,2021-S37,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-09-20,2021-S38,06,Mayotte,15-64 ans,1063.8297872,0.0,
2021-09-20,2021-S38,06,Mayotte,65 ans ou plus,2702.7027027,0.0,
2021-09-27,2021-S39,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-12-27,2021-S52,06,Mayotte,00-14 ans,12758.62069,5357.1428571,
2021-12-27,2021-S52,06,Mayotte,15-64 ans,1405.1522248,1960.7843137,
2021-12-27,2021-S52,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-01-03,2022-S01,06,Mayotte,00-14 ans,8189.6551724,5660.3773585,
2022-01-03,2022-S01,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-01-10,2022-S02,06,Mayotte,15-64 ans,735.29411765,0.0,
2022-01-17,2022-S03,06,Mayotte,00-14 ans,8984.375,0.0,
2022-01-24,2022-S04,06,Mayotte,00-14 ans,8695.6521739,1851.8518519,
2022-01-24,2022-S04,06,Mayotte,15-64 ans,1960.7843137,2777.7777778,
2022-01-24,2022-S04,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-01-31,2022-S05,06,Mayotte,00-14 ans,8656.7164179,0.0,
2022-02-07,2022-S06,06,Mayotte,15-64 ans,1946.4720195,0.0,
2022-02-07,2022-S06,06,Mayotte,Tous âges,5086.8486352,2727.2727273,
2022-02-14,2022-S07,06,Mayotte,00-14 ans,11692.307692,4615.3846154,
2022-02-14,2022-S07,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-02-14,2022-S07,06,Mayotte,Tous âges,5575.7575758,2400.0,
2022-02-21,2022-S08,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-02-21,2022-S08,06,Mayotte,Tous âges,5242.4639581,1886.7924528,
2022-02-28,2022-S09,06,Mayotte,15-64 ans,3017.2413793,2500.0,
2023-02-20,2023-S08,06,Mayotte,00-14 ans,7263.9225182,1041.6666667,
2023-02-20,2023-S08,06,Mayotte,15-64 ans,2732.2404372,1694.9152542,
2023-02-27,2023-S09,06,Mayotte,15-64 ans,2495.543672,0.0,
2023-02-27,2023-S09,06,Mayotte,Tous âges,4798.4644914,1935.483871,
2023-03-06,2023-S10,06,Mayotte,Tous âges,4257.3320719,3314.9171271,
2023-03-13,2023-S11,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-03-20,2023-S12,06,Mayotte,Tous âges,6448.6830154,1463.4146341,
2023-03-27,2023-S13,06,Mayotte,00-14 ans,7594.9367089,3448.2758621,
2023-03-27,2023-S13,06,Mayotte,15-64 ans,2283.8499184,1219.5121951,
2023-03-27,2023-S13,06,Mayotte,65 ans ou plus,2631.5789474,0.0,
2023-04-03,2023-S14,06,Mayotte,00-14 ans,13012.048193,9333.3333333,
2023-04-03,2023-S14,06,Mayotte,15-64 ans,1886.7924528,0.0,
2023-04-10,2023-S15,06,Mayotte,00-14 ans,10731.707317,9638.5542169,
2023-04-10,2023-S15,06,Mayotte,15-64 ans,3571.4285714,3571.4285714,
2023-04-10,2023-S15,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-04-17,2023-S16,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-04-24,2023-S17,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-05-01,2023-S18,06,Mayotte,15-64 ans,3024.5746692,1538.4615385,
2023-05-15,2023-S20,06,Mayotte,00-14 ans,5572.755418,4651.1627907,
2023-05-15,2023-S20,06,Mayotte,15-64 ans,1996.672213,1351.3513514,
2023-05-15,2023-S20,06,Mayotte,Tous âges,3179.4871795,2222.2222222,
2023-05-22,2023-S21,06,Mayotte,15-64 ans,1800.0,1351.3513514,
2023-06-12,2023-S24,06,Mayotte,00-14 ans,3404.2553191,0.0,
2023-06-12,2023-S24,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-06-19,2023-S25,06,Mayotte,65 ans ou plus,3225.8064516,11111.111111,
2023-06-19,2023-S25,06,Mayotte,Tous âges,2764.9769585,1562.5,
2023-06-26,2023-S26,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-07-10,2023-S28,06,Mayotte,15-64 ans,1423.4875445,0.0,
2023-07-10,2023-S28,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-07-10,2023-S28,06,Mayotte,Tous âges,2898.5507246,1190.4761905,
2023-07-17,2023-S29,06,Mayotte,Tous âges,1132.0754717,0.0,
2023-07-24,2023-S30,06,Mayotte,00-14 ans,3508.7719298,0.0,
2023-07-24,2023-S30,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-08-07,2023-S32,06,Mayotte,00-14 ans,3891.0505837,5263.1578947,
2023-08-07,2023-S32,06,Mayotte,65 ans ou plus,3846.1538462,0.0,
2023-08-14,2023-S33,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-08-28,2023-S35,06,Mayotte,15-64 ans,1075.2688172,0.0,
2023-08-28,2023-S35,06,Mayotte,Tous âges,2097.9020979,925.92592593,
2023-09-04,2023-S36,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-09-11,2023-S37,06,Mayotte,15-64 ans,1780.4154303,1818.1818182,
2023-09-18,2023-S38,06,Mayotte,00-14 ans,1990.0497512,2173.9130435,
2023-09-18,2023-S38,06,Mayotte,15-64 ans,1234.5679012,0.0,
2023-09-18,2023-S38,06,Mayotte,65 ans ou plus,0.0,0.0,
2023-09-25,2023-S39,06,Mayotte,00-14 ans,2941.1764706,0.0,
2023-09-25,2023-S39,06,Mayotte,Tous âges,2189.7810219,0.0,
2023-10-02,2023-S40,06,Mayotte,00-14 ans,3448.2758621,0.0,
2023-10-09,2023-S41,06,Mayotte,15-64 ans,1522.8426396,2702.7027027,
2023-10-16,2023-S42,06,Mayotte,00-14 ans,6432.748538,2439.0243902,
2023-10-23,2023-S43,06,Mayotte,15-64 ans,3108.8082902,0.0,
2023-10-23,2023-S43,06,Mayotte,Tous âges,3252.0325203,0.0,
2023-10-30,2023-S44,06,Mayotte,15-64 ans,2577.3195876,3703.7037037,
2023-10-30,2023-S44,06,Mayotte,Tous âges,3352.7696793,1694.9152542,
2023-11-06,2023-S45,06,Mayotte,Tous âges,4137.9310345,1351.3513514,
2023-11-13,2023-S46,06,Mayotte,Tous âges,5767.1381937,1075.2688172,
2024-02-26,2024-S09,06,Mayotte,00-14 ans,5281.6901408,0.0,
2024-02-26,2024-S09,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-02-26,2024-S09,06,Mayotte,Tous âges,3468.2080925,0.0,
2024-03-04,2024-S10,06,Mayotte,15-64 ans,2010.0502513,0.0,
2024-03-11,2024-S11,06,Mayotte,00-14 ans,7142.8571429,4000.0,
2024-03-18,2024-S12,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-03-25,2024-S13,06,Mayotte,Tous âges,3041.1449016,0.0,
2024-04-01,2024-S14,06,Mayotte,00-14 ans,5691.0569106,0.0,
2024-04-01,2024-S14,06,Mayotte,15-64 ans,2272.7272727,0.0,
2024-04-01,2024-S14,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-04-08,2024-S15,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-04-15,2024-S16,06,Mayotte,00-14 ans,5625.0,0.0,
2024-04-15,2024-S16,06,Mayotte,15-64 ans,1388.8888889,0.0,
2024-04-15,2024-S16,06,Mayotte,65 ans ou plus,4545.4545455,0.0,
2024-04-22,2024-S17,06,Mayotte,00-14 ans,5095.5414013,0.0,
2024-04-29,2024-S18,06,Mayotte,00-14 ans,1503.7593985,0.0,
2024-04-29,2024-S18,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-05-06,2024-S19,06,Mayotte,00-14 ans,2702.7027027,0.0,
2024-05-06,2024-S19,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-08-05,2024-S32,06,Mayotte,15-64 ans,0.0,0.0,
2024-08-05,2024-S32,06,Mayotte,Tous âges,2252.2522523,0.0,
2024-08-12,2024-S33,06,Mayotte,00-14 ans,10526.315789,0.0,
2024-08-12,2024-S33,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-08-12,2024-S33,06,Mayotte,Tous âges,3883.4951456,0.0,
2024-08-19,2024-S34,06,Mayotte,00-14 ans,5555.5555556,0.0,
2024-09-09,2024-S37,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-09-16,2024-S38,06,Mayotte,00-14 ans,5303.030303,0.0,
2024-09-16,2024-S38,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-09-16,2024-S38,06,Mayotte,Tous âges,2752.293578,0.0,
2024-09-23,2024-S39,06,Mayotte,Tous âges,704.22535211,0.0,
2024-09-30,2024-S40,06,Mayotte,Tous âges,5800.4640371,0.0,
2024-10-07,2024-S41,06,Mayotte,15-64 ans,4310.3448276,0.0,
2023-12-25,2023-S52,06,Mayotte,15-64 ans,613.49693252,0.0,
2024-01-01,2024-S01,06,Mayotte,Tous âges,581.39534884,0.0,
2024-01-15,2024-S03,06,Mayotte,15-64 ans,806.4516129,0.0,
2024-01-15,2024-S03,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-01-15,2024-S03,06,Mayotte,Tous âges,3404.2553191,0.0,
2024-01-22,2024-S04,06,Mayotte,Tous âges,3968.2539683,1315.7894737,
2024-02-05,2024-S06,06,Mayotte,00-14 ans,8823.5294118,2380.952381,
2024-02-19,2024-S08,06,Mayotte,00-14 ans,5000.0,4545.4545455,
2024-06-03,2024-S23,06,Mayotte,00-14 ans,5333.3333333,0.0,
2024-06-10,2024-S24,06,Mayotte,15-64 ans,1257.8616352,0.0,
2024-06-10,2024-S24,06,Mayotte,65 ans ou plus,0.0,0.0,
2024-06-17,2024-S25,06,Mayotte,65 ans ou plus,7142.8571429,0.0,
2024-06-24,2024-S26,06,Mayotte,00-14 ans,2127.6595745,0.0,
2024-06-24,2024-S26,06,Mayotte,Tous âges,2112.6760563,0.0,
