1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour allergie,Taux d'hospitalisations après passages aux urgences pour allergie,Taux d'actes médicaux SOS médecins pour allergie
2023-07-24,2023-S30,28,Normandie,Tous âges,919.50557733,491.13233288,2050.8438368
2023-07-31,2023-S31,28,Normandie,15-64 ans,946.37223975,491.57303371,1318.986463
2023-07-31,2023-S31,28,Normandie,Tous âges,895.47630076,404.96760259,1620.8914903
2023-08-07,2023-S32,28,Normandie,00-14 ans,1299.0680599,923.07692308,4800.0
2023-08-07,2023-S32,28,Normandie,65 ans ou plus,483.00204347,158.14443859,361.01083032
2023-08-07,2023-S32,28,Normandie,Tous âges,839.37047215,415.28239203,2004.8468826
2023-08-14,2023-S33,28,Normandie,00-14 ans,1303.7809648,552.48618785,3607.7705828
2023-08-21,2023-S34,28,Normandie,65 ans ou plus,609.99606454,548.84742042,1515.1515152
2023-08-28,2023-S35,28,Normandie,15-64 ans,963.72875416,610.16949153,1562.9884339
2023-09-04,2023-S36,28,Normandie,65 ans ou plus,367.79730282,306.74846626,894.85458613
2023-09-04,2023-S36,28,Normandie,Tous âges,738.18425846,488.93463716,1723.7963146
2023-09-18,2023-S38,28,Normandie,65 ans ou plus,588.23529412,261.78010471,1538.4615385
2023-09-25,2023-S39,28,Normandie,00-14 ans,1096.4148973,656.45514223,1032.3791647
2023-09-25,2023-S39,28,Normandie,15-64 ans,676.99836868,317.25888325,1259.2389817
2023-09-25,2023-S39,28,Normandie,Tous âges,727.46167836,348.34535954,1178.7502018
2023-10-02,2023-S40,28,Normandie,15-64 ans,779.39125441,347.70514604,995.02487562
2023-10-02,2023-S40,28,Normandie,Tous âges,768.15642458,341.476228,1093.75
2023-10-09,2023-S41,28,Normandie,15-64 ans,577.27197757,144.3001443,911.94072385
2023-10-16,2023-S42,28,Normandie,Tous âges,669.84767847,288.33551769,1039.3700787
2023-10-23,2023-S43,28,Normandie,00-14 ans,1241.0986775,437.63676149,948.08126411
2023-10-30,2023-S44,28,Normandie,15-64 ans,677.80429594,352.36081748,1237.0540852
2023-10-30,2023-S44,28,Normandie,65 ans ou plus,339.45686901,49.285362247,759.01328273
2023-10-30,2023-S44,28,Normandie,Tous âges,706.42849934,152.3229246,1404.8118844
2023-11-13,2023-S46,28,Normandie,Tous âges,583.92178164,102.80133642,1098.2398074
2023-11-20,2023-S47,28,Normandie,15-64 ans,668.57688634,325.52083333,570.77625571
2023-11-20,2023-S47,28,Normandie,Tous âges,649.87814785,216.19024742,684.32014281
2023-11-27,2023-S48,28,Normandie,00-14 ans,905.10948905,326.26427406,925.26690391
2023-11-27,2023-S48,28,Normandie,65 ans ou plus,265.10130657,46.040515654,469.48356808
2023-12-11,2023-S50,28,Normandie,15-64 ans,536.19302949,139.86013986,414.93775934
2023-12-18,2023-S51,28,Normandie,65 ans ou plus,275.33039648,46.707146193,723.32730561
2024-01-01,2024-S01,28,Normandie,65 ans ou plus,304.87804878,183.06636156,331.12582781
2024-01-08,2024-S02,28,Normandie,00-14 ans,1080.9567617,238.0952381,1322.7513228
2024-01-08,2024-S02,28,Normandie,15-64 ans,567.5368899,147.05882353,770.52732964
2024-01-22,2024-S04,28,Normandie,15-64 ans,585.55067597,199.33554817,620.96966802
2024-01-22,2024-S04,28,Normandie,Tous âges,573.486263,168.47172082,878.51750172
2024-02-05,2024-S06,28,Normandie,00-14 ans,1057.2543917,202.83975659,763.94194041
2024-02-05,2024-S06,28,Normandie,15-64 ans,720.07945704,66.489361702,800.38806694
2024-02-05,2024-S06,28,Normandie,Tous âges,697.66452546,73.117231294,762.40643194
2024-02-12,2024-S07,28,Normandie,65 ans ou plus,459.08183633,150.9054326,0.0
2024-02-12,2024-S07,28,Normandie,Tous âges,781.3819902,269.08023483,685.50643537
2024-02-19,2024-S08,28,Normandie,00-14 ans,1042.9778817,227.27272727,739.82737361
2024-02-19,2024-S08,28,Normandie,65 ans ou plus,162.46953696,50.0,726.39225182
2024-02-19,2024-S08,28,Normandie,Tous âges,649.58662669,228.36843441,1017.0505534
2024-02-26,2024-S09,28,Normandie,00-14 ans,941.44661309,0.0,942.40837696
2024-02-26,2024-S09,28,Normandie,15-64 ans,571.7499297,292.39766082,1192.2070369
2024-03-04,2024-S10,28,Normandie,Tous âges,624.50826121,247.09661478,1548.7447017
2024-03-11,2024-S11,28,Normandie,15-64 ans,710.67728401,436.95380774,1414.9729869
2024-03-11,2024-S11,28,Normandie,65 ans ou plus,295.62475365,98.473658296,200.4008016
2024-03-18,2024-S12,28,Normandie,65 ans ou plus,322.7758725,101.67768175,1449.2753623
2024-03-25,2024-S13,28,Normandie,15-64 ans,548.27379423,268.45637584,1648.505169
2024-03-25,2024-S13,28,Normandie,65 ans ou plus,151.74506829,96.852300242,1079.9136069
2024-04-15,2024-S16,28,Normandie,65 ans ou plus,197.23865878,50.890585242,930.23255814
2024-04-15,2024-S16,28,Normandie,Tous âges,557.07843311,75.187969925,1924.2333133
2024-04-22,2024-S17,28,Normandie,15-64 ans,604.72787246,210.52631579,2141.1578113
2024-04-22,2024-S17,28,Normandie,65 ans ou plus,220.0,50.47955578,1140.6844106
2024-04-22,2024-S17,28,Normandie,Tous âges,612.71506299,155.48069448,1926.1381726
2024-04-29,2024-S18,28,Normandie,15-64 ans,647.30904383,215.51724138,2289.0604205
2024-05-06,2024-S19,28,Normandie,15-64 ans,710.90047393,338.75338753,2765.093861
2024-05-13,2024-S20,28,Normandie,00-14 ans,699.81583794,0.0,2619.047619
2024-05-13,2024-S20,28,Normandie,15-64 ans,650.23681464,333.5557038,2315.6305059
2024-05-13,2024-S20,28,Normandie,65 ans ou plus,411.90788242,0.0,736.64825046
2024-05-20,2024-S21,28,Normandie,65 ans ou plus,256.71406003,55.679287305,0.0
2024-05-27,2024-S22,28,Normandie,65 ans ou plus,364.00404449,158.73015873,1746.7248908
2024-05-27,2024-S22,28,Normandie,Tous âges,688.72383525,238.34745763,2163.8822593
2024-06-03,2024-S23,28,Normandie,Tous âges,656.9563902,179.1656002,3760.9561753
2024-06-10,2024-S24,28,Normandie,65 ans ou plus,352.17794254,94.652153336,1327.4336283
2024-06-10,2024-S24,28,Normandie,Tous âges,612.83031989,242.0721375,2615.9524956
2024-06-24,2024-S26,28,Normandie,15-64 ans,883.00220751,346.98126301,3020.3185063
2024-07-01,2024-S27,28,Normandie,15-64 ans,631.11111111,296.2962963,1889.0200708
2024-07-01,2024-S27,28,Normandie,Tous âges,664.99614495,191.36139967,1923.755736
2024-07-08,2024-S28,28,Normandie,15-64 ans,751.07296137,68.634179822,2486.1878453
2024-07-08,2024-S28,28,Normandie,65 ans ou plus,450.89198196,156.33142262,1169.5906433
2024-07-08,2024-S28,28,Normandie,Tous âges,754.58670349,185.03832937,2137.1492288
2024-07-15,2024-S29,28,Normandie,15-64 ans,790.22988506,412.37113402,2211.5959354
2024-07-22,2024-S30,28,Normandie,Tous âges,757.08842595,489.26338679,2039.6492566
2024-07-29,2024-S31,28,Normandie,65 ans ou plus,327.99536948,0.0,1272.7272727
2024-08-12,2024-S33,28,Normandie,00-14 ans,1111.1111111,293.25513196,2521.6706068
2024-08-12,2024-S33,28,Normandie,15-64 ans,867.58760108,257.06940874,1793.9993814
2024-08-19,2024-S34,28,Normandie,00-14 ans,1225.9682363,1190.4761905,2626.8115942
2024-08-26,2024-S35,28,Normandie,00-14 ans,1010.9289617,833.33333333,2215.1898734
2024-08-26,2024-S35,28,Normandie,65 ans ou plus,493.92097264,246.54832347,928.07424594
2024-09-16,2024-S38,28,Normandie,65 ans ou plus,215.01523025,90.456806875,468.38407494
2024-09-23,2024-S39,28,Normandie,Tous âges,611.19785858,393.50713232,1052.7898932
2024-10-07,2024-S41,28,Normandie,00-14 ans,764.08787011,241.54589372,1233.9819649
2024-10-07,2024-S41,28,Normandie,15-64 ans,669.08970758,130.20833333,910.50988554
2024-10-21,2024-S43,28,Normandie,00-14 ans,1024.053346,516.79586563,741.10671937
2024-10-21,2024-S43,28,Normandie,65 ans ou plus,455.7538929,299.55067399,961.53846154
2024-10-28,2024-S44,28,Normandie,Tous âges,572.76621177,314.30068098,1239.9355878
2024-11-04,2024-S45,28,Normandie,15-64 ans,489.9853864,621.11801242,1112.9929833
2024-11-11,2024-S46,28,Normandie,65 ans ou plus,257.17111771,49.091801669,639.65884861
2024-11-11,2024-S46,28,Normandie,Tous âges,514.54766582,125.47051443,1051.5554257
2024-11-18,2024-S47,28,Normandie,Tous âges,471.01797558,146.27011214,971.7446554
2024-11-25,2024-S48,28,Normandie,15-64 ans,579.91389157,133.15579228,935.32870123
2024-11-25,2024-S48,28,Normandie,Tous âges,487.41224344,47.472110135,709.95414879
2024-12-02,2024-S49,28,Normandie,15-64 ans,667.49733001,135.86956522,894.2258559
2024-12-09,2024-S50,28,Normandie,15-64 ans,580.52599173,393.18479685,461.05314244
2024-12-16,2024-S51,28,Normandie,00-14 ans,681.32548777,0.0,278.7456446
2024-12-16,2024-S51,28,Normandie,15-64 ans,540.54054054,199.73368842,526.81992337
2024-12-16,2024-S51,28,Normandie,65 ans ou plus,202.32675771,84.352593842,529.1005291
2024-12-23,2024-S52,28,Normandie,00-14 ans,897.60029309,194.17475728,566.57223796
2024-12-23,2024-S52,28,Normandie,65 ans ou plus,127.79552716,0.0,299.4011976
2020-01-06,2020-S02,32,Hauts-de-France,15-64 ans,762.95908445,280.11204482,966.98899633
2020-01-13,2020-S03,32,Hauts-de-France,00-14 ans,887.49317313,371.05751391,1967.4935843
2020-01-20,2020-S04,32,Hauts-de-France,00-14 ans,968.00215112,163.66612111,1399.43074
2020-01-20,2020-S04,32,Hauts-de-France,15-64 ans,687.05673759,227.27272727,1462.0938628
2020-01-27,2020-S05,32,Hauts-de-France,00-14 ans,977.39048516,0.0,2042.5352706
2021-01-11,2021-S02,32,Hauts-de-France,65 ans ou plus,194.13287317,98.376783079,945.17958412
2021-01-11,2021-S02,32,Hauts-de-France,Tous âges,567.92481279,331.91085823,1770.2016063
2021-01-18,2021-S03,32,Hauts-de-France,15-64 ans,747.91025077,419.66426859,1405.0256687
2021-01-25,2021-S04,32,Hauts-de-France,15-64 ans,635.11397251,385.88754135,1980.4594666
2021-02-01,2021-S05,32,Hauts-de-France,00-14 ans,648.64864865,0.0,1528.6171347
2021-02-01,2021-S05,32,Hauts-de-France,15-64 ans,766.38032676,528.54122622,1384.4252163
2021-02-22,2021-S08,32,Hauts-de-France,Tous âges,615.49601738,234.94233234,2517.5013463
2021-03-29,2021-S13,32,Hauts-de-France,65 ans ou plus,389.86354776,191.02196753,1845.6375839
2021-04-12,2021-S15,32,Hauts-de-France,65 ans ou plus,386.33590891,94.831673779,1184.4331641
2021-04-26,2021-S17,32,Hauts-de-France,15-64 ans,825.75120422,203.1488065,3611.9402985
2021-05-03,2021-S18,32,Hauts-de-France,00-14 ans,667.13483146,788.95463511,2909.2983457
2021-05-03,2021-S18,32,Hauts-de-France,15-64 ans,675.27456218,204.29009193,2598.4682713
2021-05-03,2021-S18,32,Hauts-de-France,Tous âges,577.67944936,217.62785637,2578.4201018
2021-05-10,2021-S19,32,Hauts-de-France,65 ans ou plus,344.89365779,146.19883041,2067.9468242
2021-05-10,2021-S19,32,Hauts-de-France,Tous âges,737.7756848,240.96385542,2662.6797665
2021-06-07,2021-S23,32,Hauts-de-France,Tous âges,931.72020581,256.51988029,7884.9364325
2022-01-03,2022-S01,32,Hauts-de-France,00-14 ans,1164.9501942,349.65034965,1806.4911206
2022-01-03,2022-S01,32,Hauts-de-France,15-64 ans,752.18267293,312.0124805,1073.0446025
2022-01-03,2022-S01,32,Hauts-de-France,65 ans ou plus,342.75921165,42.33700254,780.03120125
2022-01-03,2022-S01,32,Hauts-de-France,Tous âges,757.2633552,185.29956763,1276.0736196
2022-01-10,2022-S02,32,Hauts-de-France,65 ans ou plus,300.24394821,94.117647059,863.55785838
2022-01-10,2022-S02,32,Hauts-de-France,Tous âges,659.3233053,243.20141499,1306.3594303
2022-01-17,2022-S03,32,Hauts-de-France,00-14 ans,1029.320025,488.59934853,1495.1627089
2022-01-17,2022-S03,32,Hauts-de-France,15-64 ans,906.11277619,290.86678301,1306.1101937
2022-01-17,2022-S03,32,Hauts-de-France,65 ans ou plus,209.86358867,86.355785838,629.92125984
2022-01-24,2022-S04,32,Hauts-de-France,00-14 ans,905.11860175,495.04950495,1588.2529218
2022-01-24,2022-S04,32,Hauts-de-France,65 ans ou plus,101.47133435,86.095566078,2143.9509954
2022-01-31,2022-S05,32,Hauts-de-France,15-64 ans,726.73393071,405.79710145,1298.7012987
2022-02-07,2022-S06,32,Hauts-de-France,65 ans ou plus,310.50543385,137.99448022,2134.1463415
2022-02-14,2022-S07,32,Hauts-de-France,65 ans ou plus,248.34437086,0.0,1164.4832606
2022-02-21,2022-S08,32,Hauts-de-France,00-14 ans,838.32335329,544.4646098,1834.3815514
2022-02-21,2022-S08,32,Hauts-de-France,15-64 ans,622.99414763,210.08403361,1684.8673947
2022-03-07,2022-S10,32,Hauts-de-France,15-64 ans,696.99192957,205.33880903,1653.6661466
2022-03-07,2022-S10,32,Hauts-de-France,Tous âges,637.83645873,116.34671321,1705.7929404
2022-03-14,2022-S11,32,Hauts-de-France,15-64 ans,707.73871679,356.41547862,1466.4906878
2022-03-14,2022-S11,32,Hauts-de-France,Tous âges,673.61425767,256.91699605,1506.9551777
2022-03-21,2022-S12,32,Hauts-de-France,65 ans ou plus,310.0294528,175.97888253,841.75084175
2022-04-04,2022-S14,32,Hauts-de-France,15-64 ans,841.89156914,337.02455465,1199.5060857
2022-04-04,2022-S14,32,Hauts-de-France,Tous âges,753.23800484,166.23568526,1253.0833744
2022-04-11,2022-S15,32,Hauts-de-France,00-14 ans,1171.5150717,886.26292467,2294.5965951
2022-04-11,2022-S15,32,Hauts-de-France,65 ans ou plus,203.63636364,117.87819253,1291.0798122
2022-04-11,2022-S15,32,Hauts-de-France,Tous âges,773.59968664,325.9202454,2210.6413382
2022-04-18,2022-S16,32,Hauts-de-France,00-14 ans,946.64371773,175.74692443,3105.3848695
2022-04-18,2022-S16,32,Hauts-de-France,65 ans ou plus,243.38302403,127.49681258,1697.3125884
2022-04-25,2022-S17,32,Hauts-de-France,00-14 ans,773.93075356,544.4646098,3196.512895
2022-04-25,2022-S17,32,Hauts-de-France,15-64 ans,740.20581332,294.84029484,3218.5107864
2022-04-25,2022-S17,32,Hauts-de-France,65 ans ou plus,273.70793753,129.98266898,2889.2455859
2022-05-16,2022-S20,32,Hauts-de-France,00-14 ans,1087.3377762,504.20168067,4065.7198552
2022-05-16,2022-S20,32,Hauts-de-France,15-64 ans,782.5254743,232.9916123,5319.3414149
2022-05-23,2022-S21,32,Hauts-de-France,15-64 ans,824.60575418,346.70629024,3793.3401991
2022-05-23,2022-S21,32,Hauts-de-France,65 ans ou plus,355.14967022,138.24884793,1791.5309446
2022-05-23,2022-S21,32,Hauts-de-France,Tous âges,800.63785256,315.12605042,3465.5300222
2022-05-30,2022-S22,32,Hauts-de-France,00-14 ans,971.99130324,337.83783784,3608.6404066
2022-05-30,2022-S22,32,Hauts-de-France,65 ans ou plus,333.01617507,87.412587413,1863.3540373
2022-06-06,2022-S23,32,Hauts-de-France,65 ans ou plus,230.26315789,136.98630137,1780.4154303
2022-06-06,2022-S23,32,Hauts-de-France,Tous âges,706.75918787,205.93080725,2979.6958776
2022-06-13,2022-S24,32,Hauts-de-France,65 ans ou plus,433.38683788,222.22222222,3146.8531469
2022-06-20,2022-S25,32,Hauts-de-France,15-64 ans,909.9643927,379.32669512,2709.5547457
2022-06-20,2022-S25,32,Hauts-de-France,Tous âges,767.01821668,300.12004802,2813.9102734
2022-07-18,2022-S29,32,Hauts-de-France,65 ans ou plus,471.62635022,213.67521368,503.77833753
2022-07-25,2022-S30,32,Hauts-de-France,00-14 ans,998.21746881,212.31422505,2863.60211
2022-08-01,2022-S31,32,Hauts-de-France,65 ans ou plus,239.88485527,45.00450045,1089.5883777
2022-12-12,2022-S50,32,Hauts-de-France,65 ans ou plus,244.39918534,109.60906102,606.98027314
2022-12-19,2022-S51,32,Hauts-de-France,65 ans ou plus,243.16109422,166.27868307,368.55036855
2022-12-26,2022-S52,32,Hauts-de-France,Tous âges,722.00953724,164.41359152,904.97737557
2023-01-02,2023-S01,32,Hauts-de-France,65 ans ou plus,277.33177638,112.82437006,968.52300242
2023-01-09,2023-S02,32,Hauts-de-France,00-14 ans,825.13487782,391.38943249,1168.7571266
2023-01-09,2023-S02,32,Hauts-de-France,65 ans ou plus,188.38304553,0.0,821.0180624
2023-01-09,2023-S02,32,Hauts-de-France,Tous âges,559.23264786,177.5147929,1070.2341137
2023-01-16,2023-S03,32,Hauts-de-France,00-14 ans,943.53979607,537.6344086,1716.1068889
2023-01-16,2023-S03,32,Hauts-de-France,65 ans ou plus,290.36941442,83.090984628,1261.2612613
2023-01-30,2023-S05,32,Hauts-de-France,15-64 ans,658.18341378,97.991180794,805.65371025
2023-01-30,2023-S05,32,Hauts-de-France,Tous âges,613.04230666,120.07204323,972.2551577
2023-02-06,2023-S06,32,Hauts-de-France,Tous âges,626.35427952,233.281493,1212.6047068
2023-02-20,2023-S08,32,Hauts-de-France,00-14 ans,1089.2886615,166.11295681,2227.8623801
2023-02-20,2023-S08,32,Hauts-de-France,15-64 ans,798.90151042,337.18689788,1523.2844915
2023-02-20,2023-S08,32,Hauts-de-France,65 ans ou plus,277.69207035,251.36154168,1292.4071082
2023-02-20,2023-S08,32,Hauts-de-France,Tous âges,741.46614438,276.40671273,1717.352415
2023-02-27,2023-S09,32,Hauts-de-France,15-64 ans,638.91818125,147.78325123,1614.959626
2023-03-06,2023-S10,32,Hauts-de-France,65 ans ou plus,290.86678301,38.270187524,1464.1288433
2023-03-13,2023-S11,32,Hauts-de-France,Tous âges,548.58205486,165.77638607,1732.5739953
2023-03-20,2023-S12,32,Hauts-de-France,65 ans ou plus,107.60953113,41.288191577,970.87378641
2023-03-20,2023-S12,32,Hauts-de-France,Tous âges,664.34571529,231.57082208,1792.9106012
2023-03-27,2023-S13,32,Hauts-de-France,65 ans ou plus,213.08980213,39.4788788,1801.8018018
2023-04-03,2023-S14,32,Hauts-de-France,Tous âges,730.98952565,234.8265896,2841.2856196
2023-04-10,2023-S15,32,Hauts-de-France,Tous âges,694.71123063,190.29495718,2706.0170046
2023-04-17,2023-S16,32,Hauts-de-France,15-64 ans,672.81335659,243.78352023,2868.0688337
2023-04-17,2023-S16,32,Hauts-de-France,Tous âges,629.76579521,207.82165124,2970.7454035
2023-05-08,2023-S19,32,Hauts-de-France,00-14 ans,1031.358885,744.87895717,3591.3140312
2023-05-15,2023-S20,32,Hauts-de-France,00-14 ans,753.03304978,729.9270073,3773.1071157
2023-05-15,2023-S20,32,Hauts-de-France,15-64 ans,773.18030806,458.08520385,3674.6617466
2023-05-22,2023-S21,32,Hauts-de-France,00-14 ans,880.50314465,166.38935108,4696.9299396
2023-05-29,2023-S22,32,Hauts-de-France,00-14 ans,927.64378479,381.67938931,7239.1412881
2023-05-29,2023-S22,32,Hauts-de-France,65 ans ou plus,366.08581051,123.71134021,2686.5671642
2023-06-05,2023-S23,32,Hauts-de-France,00-14 ans,1009.9765981,168.35016835,9024.5174752
2023-06-05,2023-S23,32,Hauts-de-France,65 ans ou plus,353.51303579,157.85319653,2757.3529412
2023-06-12,2023-S24,32,Hauts-de-France,Tous âges,875.77035355,264.95079485,6806.0068499
2023-06-19,2023-S25,32,Hauts-de-France,15-64 ans,859.20615677,342.90612945,3947.1564363
2023-06-19,2023-S25,32,Hauts-de-France,65 ans ou plus,396.35936583,80.840743735,3527.3368607
2023-06-19,2023-S25,32,Hauts-de-France,Tous âges,801.44854404,204.19528495,3837.3860182
2023-06-26,2023-S26,32,Hauts-de-France,00-14 ans,1205.3200333,878.73462214,3595.2449986
2023-07-03,2023-S27,32,Hauts-de-France,15-64 ans,797.85650491,321.83908046,2506.3938619
2023-07-03,2023-S27,32,Hauts-de-France,Tous âges,789.45607814,356.64751337,2868.9349708
2023-07-10,2023-S28,32,Hauts-de-France,65 ans ou plus,483.84579366,178.49174476,1396.6480447
2023-07-24,2023-S30,32,Hauts-de-France,00-14 ans,1355.2758955,705.88235294,4003.109211
2023-07-24,2023-S30,32,Hauts-de-France,15-64 ans,847.29687006,193.05019305,2086.7987298
2023-07-31,2023-S31,32,Hauts-de-France,Tous âges,839.92650643,334.02922756,2477.3654363
2023-08-07,2023-S32,32,Hauts-de-France,00-14 ans,1430.6448269,1069.5187166,4674.5303626
2023-08-07,2023-S32,32,Hauts-de-France,15-64 ans,921.10278237,386.28681796,2380.5866994
2023-08-07,2023-S32,32,Hauts-de-France,Tous âges,876.55751956,388.86614818,2796.3400843
2023-08-21,2023-S34,32,Hauts-de-France,00-14 ans,1266.7946257,216.9197397,3706.8965517
2023-08-21,2023-S34,32,Hauts-de-France,Tous âges,912.22030981,336.7003367,2888.9806026
2023-08-28,2023-S35,32,Hauts-de-France,15-64 ans,869.51307268,288.46153846,2189.6707943
2023-09-04,2023-S36,32,Hauts-de-France,Tous âges,792.73008507,381.61003089,2441.7091964
2023-09-18,2023-S38,32,Hauts-de-France,00-14 ans,793.23109466,303.95136778,1995.0637598
2023-09-18,2023-S38,32,Hauts-de-France,Tous âges,692.1173781,196.9561325,1762.6409739
2023-09-25,2023-S39,32,Hauts-de-France,15-64 ans,709.79627221,523.98226522,1571.2290503
2023-09-25,2023-S39,32,Hauts-de-France,65 ans ou plus,261.89436927,109.68921389,1244.1679627
2023-10-02,2023-S40,32,Hauts-de-France,Tous âges,711.52918476,175.00875044,1631.0103792
2023-10-09,2023-S41,32,Hauts-de-France,00-14 ans,1076.2643213,136.98630137,1609.8926738
2023-10-09,2023-S41,32,Hauts-de-France,15-64 ans,832.55224127,380.22813688,1445.6140351
2023-10-30,2023-S44,32,Hauts-de-France,65 ans ou plus,376.59327926,221.56573117,1769.9115044
2023-11-06,2023-S45,32,Hauts-de-France,00-14 ans,955.28724957,253.8071066,1728.8064986
2023-11-06,2023-S45,32,Hauts-de-France,15-64 ans,650.9646112,428.44901457,1369.14852
2023-11-06,2023-S45,32,Hauts-de-France,Tous âges,643.23016176,220.8630649,1465.9449707
2023-11-20,2023-S47,32,Hauts-de-France,65 ans ou plus,294.46407538,73.046018992,717.36011478
2023-11-27,2023-S48,32,Hauts-de-France,00-14 ans,1061.096839,112.23344557,1163.3246594
2024-07-15,2024-S29,28,Normandie,00-14 ans,1326.4554164,238.0952381,2796.6742252
2024-07-15,2024-S29,28,Normandie,Tous âges,794.15347138,282.99459738,2204.1763341
2024-07-29,2024-S31,28,Normandie,15-64 ans,850.720874,687.28522337,2233.9435309
2020-02-03,2020-S06,32,Hauts-de-France,15-64 ans,796.61614381,326.26427406,1115.6685808
2020-02-03,2020-S06,32,Hauts-de-France,65 ans ou plus,288.40607575,96.24639076,1515.1515152
2020-02-03,2020-S06,32,Hauts-de-France,Tous âges,725.50081213,243.20141499,1372.6352838
2020-02-10,2020-S07,32,Hauts-de-France,15-64 ans,952.72727273,560.85249579,1342.9578647
2020-02-10,2020-S07,32,Hauts-de-France,Tous âges,903.65889643,420.81949059,1529.8644192
2020-02-17,2020-S08,32,Hauts-de-France,Tous âges,831.49914404,359.71223022,1756.7289912
2020-02-24,2020-S09,32,Hauts-de-France,15-64 ans,820.50480581,525.39404553,1486.1995754
2020-02-24,2020-S09,32,Hauts-de-France,65 ans ou plus,295.15938607,47.709923664,1164.4832606
2020-03-02,2020-S10,32,Hauts-de-France,Tous âges,656.57410505,171.94792434,1420.483788
2020-03-09,2020-S11,32,Hauts-de-France,00-14 ans,905.43259557,206.18556701,1798.1438515
2020-03-16,2020-S12,32,Hauts-de-France,65 ans ou plus,257.81501772,0.0,1361.8677043
2020-03-30,2020-S14,32,Hauts-de-France,15-64 ans,255.06950644,67.430883345,2770.2962678
2020-03-30,2020-S14,32,Hauts-de-France,Tous âges,286.77080975,89.820359281,3275.63249
2020-04-06,2020-S15,32,Hauts-de-France,15-64 ans,458.05207329,134.13816231,4519.7740113
2020-04-06,2020-S15,32,Hauts-de-France,65 ans ou plus,156.33142262,172.81105991,3099.1735537
2020-04-20,2020-S17,32,Hauts-de-France,15-64 ans,540.95826893,193.42359768,4646.7520152
2020-04-27,2020-S18,32,Hauts-de-France,65 ans ou plus,123.48728081,0.0,1639.3442623
2020-05-04,2020-S19,32,Hauts-de-France,15-64 ans,626.28437225,237.81212842,3702.1969081
2020-05-11,2020-S20,32,Hauts-de-France,Tous âges,442.1221865,292.24229543,4591.5492958
2020-05-18,2020-S21,32,Hauts-de-France,00-14 ans,1450.957632,1156.0693642,8548.9313836
2020-05-18,2020-S21,32,Hauts-de-France,65 ans ou plus,256.02730958,110.31439603,744.87895717
2020-05-18,2020-S21,32,Hauts-de-France,Tous âges,773.53689567,284.38469493,5497.1319312
2020-06-01,2020-S23,32,Hauts-de-France,00-14 ans,1173.9011739,923.07692308,10588.235294
2020-06-01,2020-S23,32,Hauts-de-France,15-64 ans,847.72126303,345.62211982,8412.8878282
2020-06-01,2020-S23,32,Hauts-de-France,Tous âges,757.75293512,281.97897975,7925.7336794
2020-06-15,2020-S25,32,Hauts-de-France,Tous âges,809.6797671,242.54183847,4110.1880192
2020-06-22,2020-S26,32,Hauts-de-France,15-64 ans,764.13652573,461.77526937,3463.8554217
2020-06-22,2020-S26,32,Hauts-de-France,Tous âges,681.21065793,377.71482531,3747.769185
2020-06-29,2020-S27,32,Hauts-de-France,00-14 ans,1231.4709236,0.0,3100.7751938
2020-07-06,2020-S28,32,Hauts-de-France,15-64 ans,635.73255389,164.65422613,2746.9624934
2020-07-06,2020-S28,32,Hauts-de-France,65 ans ou plus,466.05876393,52.465897167,868.05555556
2020-07-13,2020-S29,32,Hauts-de-France,Tous âges,824.8402142,313.32851289,2589.6142838
2020-07-20,2020-S30,32,Hauts-de-France,00-14 ans,1135.6191308,266.66666667,5486.7256637
2020-07-20,2020-S30,32,Hauts-de-France,15-64 ans,862.9026259,397.9533826,2879.3418647
2020-07-20,2020-S30,32,Hauts-de-France,Tous âges,816.66521094,252.27043391,3342.6594021
2020-07-27,2020-S31,32,Hauts-de-France,65 ans ou plus,469.19624643,162.77807922,1043.219076
2020-07-27,2020-S31,32,Hauts-de-France,Tous âges,971.17935345,253.16455696,2953.8461538
2020-08-10,2020-S33,32,Hauts-de-France,00-14 ans,1442.4111948,555.55555556,6190.2082161
2020-08-10,2020-S33,32,Hauts-de-France,Tous âges,967.49067355,144.92753623,3125.8457375
2020-08-17,2020-S34,32,Hauts-de-France,65 ans ou plus,595.35622147,314.46540881,2143.7578815
2020-08-17,2020-S34,32,Hauts-de-France,Tous âges,874.1640806,481.37826197,2258.2513028
2020-08-31,2020-S36,32,Hauts-de-France,15-64 ans,821.91780822,286.04118993,2078.52194
2020-08-31,2020-S36,32,Hauts-de-France,65 ans ou plus,417.01417848,208.55057351,1119.4029851
2020-09-07,2020-S37,32,Hauts-de-France,Tous âges,667.30219256,263.66251198,2172.0733427
2020-09-28,2020-S40,32,Hauts-de-France,00-14 ans,948.14241486,472.81323877,2691.9242273
2020-09-28,2020-S40,32,Hauts-de-France,65 ans ou plus,305.87275693,49.776007964,505.90219224
2020-10-12,2020-S42,32,Hauts-de-France,00-14 ans,930.93743234,233.64485981,2626.8115942
2020-10-12,2020-S42,32,Hauts-de-France,65 ans ou plus,217.67522856,101.67768175,1579.778831
2020-10-19,2020-S43,32,Hauts-de-France,00-14 ans,1269.9270467,578.03468208,2968.0365297
2020-10-26,2020-S44,32,Hauts-de-France,00-14 ans,1014.5846544,864.55331412,3366.3366337
