1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour bronchite,Taux d'hospitalisations après passages aux urgences pour bronchite,Taux d'actes médicaux SOS médecins pour bronchite
2020-06-29,2020-S27,01,Guadeloupe,15-64 ans,113.12217195,0.0,
2020-06-29,2020-S27,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2020-07-06,2020-S28,01,Guadeloupe,00-04 ans,0.0,0.0,
2020-07-06,2020-S28,01,Guadeloupe,05-14 ans,0.0,0.0,
2020-07-13,2020-S29,01,Guadeloupe,05-14 ans,0.0,0.0,
2020-07-20,2020-S30,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2020-07-20,2020-S30,01,Guadeloupe,Tous âges,0.0,0.0,
2020-07-27,2020-S31,01,Guadeloupe,00-04 ans,0.0,0.0,
2020-08-03,2020-S32,01,Guadeloupe,65 ans ou plus,296.73590504,0.0,
2020-08-03,2020-S32,01,Guadeloupe,Tous âges,124.37810945,0.0,
2020-08-10,2020-S33,01,Guadeloupe,00-04 ans,568.18181818,0.0,
2020-08-10,2020-S33,01,Guadeloupe,15-64 ans,0.0,0.0,
2020-08-10,2020-S33,01,Guadeloupe,Tous âges,122.6993865,333.33333333,
2020-08-17,2020-S34,01,Guadeloupe,Tous âges,191.08280255,0.0,
2020-08-24,2020-S35,01,Guadeloupe,00-04 ans,564.97175141,0.0,
2020-08-24,2020-S35,01,Guadeloupe,05-14 ans,0.0,0.0,
2020-08-31,2020-S36,01,Guadeloupe,00-04 ans,0.0,0.0,
2020-08-31,2020-S36,01,Guadeloupe,65 ans ou plus,302.11480363,0.0,
2020-09-07,2020-S37,01,Guadeloupe,05-14 ans,1276.5957447,0.0,
2020-09-07,2020-S37,01,Guadeloupe,15-64 ans,209.42408377,0.0,
2020-09-07,2020-S37,01,Guadeloupe,Tous âges,287.35632184,0.0,
2020-09-14,2020-S38,01,Guadeloupe,00-04 ans,0.0,0.0,
2020-09-14,2020-S38,01,Guadeloupe,65 ans ou plus,324.67532468,0.0,
2020-09-21,2020-S39,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2020-09-28,2020-S40,01,Guadeloupe,15-64 ans,103.19917441,0.0,
2020-10-05,2020-S41,01,Guadeloupe,00-04 ans,0.0,0.0,
2020-10-05,2020-S41,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2020-10-12,2020-S42,01,Guadeloupe,65 ans ou plus,310.55900621,0.0,
2020-10-19,2020-S43,01,Guadeloupe,15-64 ans,0.0,0.0,
2020-10-19,2020-S43,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2020-11-02,2020-S45,01,Guadeloupe,05-14 ans,0.0,0.0,
2020-11-02,2020-S45,01,Guadeloupe,15-64 ans,0.0,0.0,
2020-11-02,2020-S45,01,Guadeloupe,Tous âges,0.0,0.0,
2020-11-09,2020-S46,01,Guadeloupe,15-64 ans,0.0,0.0,
2020-11-16,2020-S47,01,Guadeloupe,15-64 ans,111.11111111,0.0,
2020-11-16,2020-S47,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2020-11-16,2020-S47,01,Guadeloupe,Tous âges,63.816209317,0.0,
2020-11-23,2020-S48,01,Guadeloupe,Tous âges,121.87690433,0.0,
2020-11-30,2020-S49,01,Guadeloupe,00-04 ans,1075.2688172,2857.1428571,
2020-11-30,2020-S49,01,Guadeloupe,15-64 ans,0.0,0.0,
2020-12-07,2020-S50,01,Guadeloupe,15-64 ans,0.0,0.0,
2020-12-07,2020-S50,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2020-12-14,2020-S51,01,Guadeloupe,15-64 ans,0.0,0.0,
2020-12-21,2020-S52,01,Guadeloupe,65 ans ou plus,552.48618785,0.0,
2020-12-28,2020-S53,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-01-04,2021-S01,01,Guadeloupe,00-04 ans,699.3006993,0.0,
2021-01-04,2021-S01,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-01-04,2021-S01,01,Guadeloupe,Tous âges,183.37408313,0.0,
2021-01-11,2021-S02,01,Guadeloupe,00-04 ans,591.71597633,4347.826087,
2021-01-11,2021-S02,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-01-18,2021-S03,01,Guadeloupe,00-04 ans,645.16129032,0.0,
2021-01-18,2021-S03,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-01-18,2021-S03,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-01-18,2021-S03,01,Guadeloupe,Tous âges,59.559261465,0.0,
2021-02-01,2021-S05,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-02-08,2021-S06,01,Guadeloupe,05-14 ans,561.79775281,0.0,
2021-02-08,2021-S06,01,Guadeloupe,15-64 ans,112.86681716,0.0,
2021-02-15,2021-S07,01,Guadeloupe,00-04 ans,1079.1366906,0.0,
2021-02-22,2021-S08,01,Guadeloupe,15-64 ans,212.08907741,0.0,
2021-03-01,2021-S09,01,Guadeloupe,Tous âges,389.86354776,0.0,
2021-03-08,2021-S10,01,Guadeloupe,15-64 ans,211.64021164,0.0,
2021-03-08,2021-S10,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-03-22,2021-S12,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-03-29,2021-S13,01,Guadeloupe,00-04 ans,487.80487805,0.0,
2021-03-29,2021-S13,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-04-12,2021-S15,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-04-19,2021-S16,01,Guadeloupe,15-64 ans,123.9157373,0.0,
2021-04-19,2021-S16,01,Guadeloupe,Tous âges,204.778157,0.0,
2021-04-26,2021-S17,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-05-10,2021-S19,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-05-10,2021-S19,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-05-10,2021-S19,01,Guadeloupe,Tous âges,66.666666667,0.0,
2021-05-17,2021-S20,01,Guadeloupe,Tous âges,138.7925052,0.0,
2021-05-24,2021-S21,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-05-24,2021-S21,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-06-07,2021-S23,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-06-07,2021-S23,01,Guadeloupe,15-64 ans,254.45292621,0.0,
2021-06-07,2021-S23,01,Guadeloupe,Tous âges,137.55158184,0.0,
2021-06-14,2021-S24,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-06-14,2021-S24,01,Guadeloupe,Tous âges,0.0,0.0,
2021-06-21,2021-S25,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-06-21,2021-S25,01,Guadeloupe,05-14 ans,621.11801242,0.0,
2021-06-21,2021-S25,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-06-21,2021-S25,01,Guadeloupe,Tous âges,61.500615006,0.0,
2021-07-05,2021-S27,01,Guadeloupe,00-04 ans,373.13432836,0.0,
2021-07-05,2021-S27,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-07-12,2021-S28,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-07-19,2021-S29,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-07-19,2021-S29,01,Guadeloupe,Tous âges,218.34061135,357.14285714,
2021-07-26,2021-S30,01,Guadeloupe,15-64 ans,122.1001221,0.0,
2021-08-02,2021-S31,01,Guadeloupe,00-04 ans,359.71223022,0.0,
2021-08-09,2021-S32,01,Guadeloupe,00-04 ans,408.16326531,0.0,
2021-08-09,2021-S32,01,Guadeloupe,15-64 ans,334.07572383,0.0,
2021-08-09,2021-S32,01,Guadeloupe,Tous âges,241.25452352,0.0,
2021-08-16,2021-S33,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-08-16,2021-S33,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-08-16,2021-S33,01,Guadeloupe,Tous âges,0.0,0.0,
2021-08-23,2021-S34,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-08-23,2021-S34,01,Guadeloupe,15-64 ans,145.34883721,0.0,
2021-08-23,2021-S34,01,Guadeloupe,Tous âges,79.491255962,0.0,
2021-08-30,2021-S35,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-08-30,2021-S35,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-08-30,2021-S35,01,Guadeloupe,Tous âges,0.0,0.0,
2021-09-06,2021-S36,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-09-13,2021-S37,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-09-13,2021-S37,01,Guadeloupe,15-64 ans,315.95576619,0.0,
2021-09-20,2021-S38,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-09-20,2021-S38,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-09-27,2021-S39,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-09-27,2021-S39,01,Guadeloupe,Tous âges,0.0,0.0,
2021-10-04,2021-S40,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-10-04,2021-S40,01,Guadeloupe,15-64 ans,153.13935681,0.0,
2021-10-04,2021-S40,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-10-11,2021-S41,01,Guadeloupe,05-14 ans,462.96296296,0.0,
2021-10-11,2021-S41,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-10-11,2021-S41,01,Guadeloupe,Tous âges,71.581961346,0.0,
2021-10-25,2021-S43,01,Guadeloupe,00-04 ans,0.0,0.0,
2021-10-25,2021-S43,01,Guadeloupe,15-64 ans,289.01734104,0.0,
2021-11-01,2021-S44,01,Guadeloupe,15-64 ans,420.75736325,0.0,
2021-11-01,2021-S44,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-11-08,2021-S45,01,Guadeloupe,Tous âges,138.6962552,0.0,
2021-11-15,2021-S46,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-11-15,2021-S46,01,Guadeloupe,65 ans ou plus,404.8582996,1136.3636364,
2021-11-22,2021-S47,01,Guadeloupe,00-04 ans,400.0,0.0,
2021-11-22,2021-S47,01,Guadeloupe,Tous âges,345.72169404,0.0,
2021-11-29,2021-S48,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-12-06,2021-S49,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-12-06,2021-S49,01,Guadeloupe,15-64 ans,0.0,0.0,
2021-12-06,2021-S49,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-12-06,2021-S49,01,Guadeloupe,Tous âges,0.0,0.0,
2021-12-13,2021-S50,01,Guadeloupe,00-04 ans,754.71698113,0.0,
2021-12-20,2021-S51,01,Guadeloupe,15-64 ans,140.05602241,0.0,
2021-12-20,2021-S51,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2021-12-20,2021-S51,01,Guadeloupe,Tous âges,263.85224274,0.0,
2021-12-27,2021-S52,01,Guadeloupe,00-04 ans,564.97175141,2500.0,
2021-12-27,2021-S52,01,Guadeloupe,05-14 ans,0.0,0.0,
2021-12-27,2021-S52,01,Guadeloupe,Tous âges,465.11627907,362.31884058,
2022-01-03,2022-S01,01,Guadeloupe,00-04 ans,628.93081761,2127.6595745,
2022-01-03,2022-S01,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-01-03,2022-S01,01,Guadeloupe,65 ans ou plus,357.14285714,0.0,
2022-01-10,2022-S02,01,Guadeloupe,05-14 ans,534.75935829,0.0,
2022-01-10,2022-S02,01,Guadeloupe,65 ans ou plus,291.5451895,0.0,
2022-01-10,2022-S02,01,Guadeloupe,Tous âges,279.91602519,353.35689046,
2022-01-17,2022-S03,01,Guadeloupe,00-04 ans,803.21285141,0.0,
2022-01-24,2022-S04,01,Guadeloupe,00-04 ans,434.7826087,0.0,
2022-01-24,2022-S04,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-02-07,2022-S06,01,Guadeloupe,05-14 ans,403.22580645,0.0,
2022-02-07,2022-S06,01,Guadeloupe,Tous âges,67.934782609,0.0,
2022-02-14,2022-S07,01,Guadeloupe,00-04 ans,0.0,0.0,
2022-02-21,2022-S08,01,Guadeloupe,00-04 ans,331.12582781,0.0,
2022-02-28,2022-S09,01,Guadeloupe,15-64 ans,0.0,0.0,
2022-02-28,2022-S09,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-03-07,2022-S10,01,Guadeloupe,15-64 ans,412.08791209,0.0,
2022-03-07,2022-S10,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-03-14,2022-S11,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-03-14,2022-S11,01,Guadeloupe,15-64 ans,294.98525074,0.0,
2022-03-14,2022-S11,01,Guadeloupe,Tous âges,258.89967638,395.256917,
2022-03-21,2022-S12,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-03-21,2022-S12,01,Guadeloupe,65 ans ou plus,287.35632184,0.0,
2022-03-21,2022-S12,01,Guadeloupe,Tous âges,245.24831392,370.37037037,
2022-03-28,2022-S13,01,Guadeloupe,15-64 ans,417.24617524,0.0,
2022-03-28,2022-S13,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-04-04,2022-S14,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-04-11,2022-S15,01,Guadeloupe,05-14 ans,444.44444444,0.0,
2022-04-18,2022-S16,01,Guadeloupe,00-04 ans,651.46579805,0.0,
2022-04-18,2022-S16,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-04-25,2022-S17,01,Guadeloupe,15-64 ans,284.49502134,0.0,
2022-05-02,2022-S18,01,Guadeloupe,00-04 ans,1886.7924528,0.0,
2022-05-02,2022-S18,01,Guadeloupe,05-14 ans,769.23076923,0.0,
2022-05-02,2022-S18,01,Guadeloupe,Tous âges,682.382134,0.0,
2022-05-16,2022-S20,01,Guadeloupe,00-04 ans,1699.7167139,0.0,
2022-05-16,2022-S20,01,Guadeloupe,Tous âges,1095.7324106,0.0,
2022-05-23,2022-S21,01,Guadeloupe,Tous âges,995.89923843,401.6064257,
2022-06-06,2022-S23,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-06-13,2022-S24,01,Guadeloupe,00-04 ans,337.83783784,0.0,
2022-06-20,2022-S25,01,Guadeloupe,00-04 ans,0.0,0.0,
2022-06-20,2022-S25,01,Guadeloupe,05-14 ans,396.82539683,0.0,
2022-06-20,2022-S25,01,Guadeloupe,15-64 ans,0.0,0.0,
2022-06-27,2022-S26,01,Guadeloupe,15-64 ans,174.21602787,0.0,
2022-06-27,2022-S26,01,Guadeloupe,65 ans ou plus,623.0529595,0.0,
2022-06-27,2022-S26,01,Guadeloupe,Tous âges,347.70514604,0.0,
2022-07-04,2022-S27,01,Guadeloupe,15-64 ans,160.77170418,0.0,
2022-07-04,2022-S27,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-07-11,2022-S28,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-07-11,2022-S28,01,Guadeloupe,Tous âges,204.91803279,0.0,
2022-07-18,2022-S29,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-07-25,2022-S30,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-07-25,2022-S30,01,Guadeloupe,Tous âges,289.85507246,408.16326531,
2022-08-01,2022-S31,01,Guadeloupe,00-04 ans,0.0,0.0,
2022-08-01,2022-S31,01,Guadeloupe,15-64 ans,162.86644951,1063.8297872,
2022-08-08,2022-S32,01,Guadeloupe,Tous âges,287.35632184,0.0,
2022-08-15,2022-S33,01,Guadeloupe,00-04 ans,0.0,0.0,
2022-08-15,2022-S33,01,Guadeloupe,15-64 ans,0.0,0.0,
2022-08-15,2022-S33,01,Guadeloupe,Tous âges,146.73514307,0.0,
2022-08-22,2022-S34,01,Guadeloupe,05-14 ans,621.11801242,0.0,
2022-08-22,2022-S34,01,Guadeloupe,Tous âges,292.82576867,0.0,
2022-08-29,2022-S35,01,Guadeloupe,00-04 ans,1401.8691589,0.0,
2022-08-29,2022-S35,01,Guadeloupe,Tous âges,389.71161341,0.0,
2022-09-05,2022-S36,01,Guadeloupe,65 ans ou plus,346.02076125,0.0,
2022-09-12,2022-S37,01,Guadeloupe,00-04 ans,389.10505837,0.0,
2022-09-12,2022-S37,01,Guadeloupe,65 ans ou plus,384.61538462,0.0,
2022-09-12,2022-S37,01,Guadeloupe,Tous âges,153.60983103,0.0,
2022-09-19,2022-S38,01,Guadeloupe,00-04 ans,0.0,0.0,
2022-09-19,2022-S38,01,Guadeloupe,05-14 ans,495.04950495,0.0,
2022-09-26,2022-S39,01,Guadeloupe,15-64 ans,153.84615385,0.0,
2022-09-26,2022-S39,01,Guadeloupe,65 ans ou plus,333.33333333,0.0,
2022-10-03,2022-S40,01,Guadeloupe,00-04 ans,2168.0216802,0.0,
2022-10-03,2022-S40,01,Guadeloupe,15-64 ans,148.36795252,0.0,
2022-10-10,2022-S41,01,Guadeloupe,00-04 ans,1288.6597938,0.0,
2022-10-10,2022-S41,01,Guadeloupe,05-14 ans,763.35877863,0.0,
2022-10-10,2022-S41,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-10-17,2022-S42,01,Guadeloupe,15-64 ans,143.26647564,0.0,
2022-10-24,2022-S43,01,Guadeloupe,05-14 ans,520.83333333,0.0,
2022-10-24,2022-S43,01,Guadeloupe,Tous âges,687.07058089,0.0,
2022-11-07,2022-S45,01,Guadeloupe,00-04 ans,328.94736842,2325.5813953,
2022-11-07,2022-S45,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-11-07,2022-S45,01,Guadeloupe,Tous âges,486.11111111,398.4063745,
2022-11-14,2022-S46,01,Guadeloupe,00-04 ans,319.48881789,0.0,
2022-11-28,2022-S48,01,Guadeloupe,05-14 ans,722.02166065,0.0,
2022-11-28,2022-S48,01,Guadeloupe,15-64 ans,0.0,0.0,
2022-11-28,2022-S48,01,Guadeloupe,65 ans ou plus,313.47962382,862.06896552,
2022-12-05,2022-S49,01,Guadeloupe,05-14 ans,1020.4081633,0.0,
2022-12-12,2022-S50,01,Guadeloupe,00-04 ans,810.81081081,3030.3030303,
2022-12-12,2022-S50,01,Guadeloupe,05-14 ans,1449.2753623,0.0,
2022-12-12,2022-S50,01,Guadeloupe,15-64 ans,504.20168067,0.0,
2022-12-19,2022-S51,01,Guadeloupe,00-04 ans,571.42857143,0.0,
2022-12-19,2022-S51,01,Guadeloupe,05-14 ans,0.0,0.0,
2022-12-19,2022-S51,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2022-12-26,2022-S52,01,Guadeloupe,00-04 ans,283.28611898,0.0,
2022-12-26,2022-S52,01,Guadeloupe,05-14 ans,476.19047619,0.0,
2022-12-26,2022-S52,01,Guadeloupe,15-64 ans,813.00813008,1052.6315789,
2023-01-02,2023-S01,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-01-02,2023-S01,01,Guadeloupe,05-14 ans,500.0,0.0,
2023-01-09,2023-S02,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-01-09,2023-S02,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-01-09,2023-S02,01,Guadeloupe,Tous âges,275.10316369,0.0,
2023-01-16,2023-S03,01,Guadeloupe,00-04 ans,307.69230769,0.0,
2023-01-16,2023-S03,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-01-23,2023-S04,01,Guadeloupe,00-04 ans,664.45182724,4000.0,
2023-01-23,2023-S04,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-01-23,2023-S04,01,Guadeloupe,65 ans ou plus,377.35849057,0.0,
2023-01-30,2023-S05,01,Guadeloupe,05-14 ans,833.33333333,0.0,
2023-02-06,2023-S06,01,Guadeloupe,05-14 ans,389.10505837,0.0,
2023-02-06,2023-S06,01,Guadeloupe,15-64 ans,160.77170418,0.0,
2023-02-06,2023-S06,01,Guadeloupe,Tous âges,135.86956522,0.0,
2023-02-13,2023-S07,01,Guadeloupe,05-14 ans,456.62100457,0.0,
2023-02-13,2023-S07,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2023-02-13,2023-S07,01,Guadeloupe,Tous âges,207.75623269,387.59689922,
2023-02-20,2023-S08,01,Guadeloupe,00-04 ans,595.23809524,0.0,
2023-02-20,2023-S08,01,Guadeloupe,Tous âges,386.84719536,0.0,
2023-03-20,2023-S12,01,Guadeloupe,Tous âges,180.07202881,0.0,
2023-03-27,2023-S13,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-03-27,2023-S13,01,Guadeloupe,15-64 ans,155.03875969,0.0,
2023-03-27,2023-S13,01,Guadeloupe,Tous âges,200.53475936,0.0,
2023-04-03,2023-S14,01,Guadeloupe,15-64 ans,0.0,0.0,
2023-04-03,2023-S14,01,Guadeloupe,Tous âges,0.0,0.0,
2023-04-10,2023-S15,01,Guadeloupe,Tous âges,86.655112652,0.0,
2023-04-17,2023-S16,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2023-04-17,2023-S16,01,Guadeloupe,Tous âges,179.85611511,0.0,
2023-04-24,2023-S17,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2023-05-08,2023-S19,01,Guadeloupe,15-64 ans,0.0,0.0,
2023-05-08,2023-S19,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2023-05-15,2023-S20,01,Guadeloupe,15-64 ans,0.0,0.0,
2023-05-22,2023-S21,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-05-22,2023-S21,01,Guadeloupe,Tous âges,146.41288433,0.0,
2023-05-29,2023-S22,01,Guadeloupe,00-04 ans,904.97737557,0.0,
2023-05-29,2023-S22,01,Guadeloupe,15-64 ans,161.81229773,0.0,
2023-05-29,2023-S22,01,Guadeloupe,Tous âges,356.12535613,0.0,
2023-06-05,2023-S23,01,Guadeloupe,00-04 ans,1265.8227848,0.0,
2023-06-05,2023-S23,01,Guadeloupe,15-64 ans,0.0,0.0,
2023-06-05,2023-S23,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2023-06-12,2023-S24,01,Guadeloupe,15-64 ans,0.0,0.0,
2023-06-26,2023-S26,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-06-26,2023-S26,01,Guadeloupe,65 ans ou plus,363.63636364,0.0,
2023-07-03,2023-S27,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-07-03,2023-S27,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2023-07-10,2023-S28,01,Guadeloupe,Tous âges,405.95399188,369.00369004,
2023-07-17,2023-S29,01,Guadeloupe,15-64 ans,306.74846626,0.0,
2023-07-24,2023-S30,01,Guadeloupe,15-64 ans,428.57142857,0.0,
2023-07-31,2023-S31,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-08-07,2023-S32,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2023-08-14,2023-S33,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-08-14,2023-S33,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-08-14,2023-S33,01,Guadeloupe,65 ans ou plus,0.0,0.0,
2023-08-21,2023-S34,01,Guadeloupe,00-04 ans,395.256917,0.0,
2023-08-21,2023-S34,01,Guadeloupe,15-64 ans,142.85714286,0.0,
2023-08-28,2023-S35,01,Guadeloupe,00-04 ans,396.82539683,0.0,
2023-08-28,2023-S35,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-08-28,2023-S35,01,Guadeloupe,15-64 ans,276.24309392,0.0,
2023-09-04,2023-S36,01,Guadeloupe,00-04 ans,0.0,0.0,
2023-09-04,2023-S36,01,Guadeloupe,15-64 ans,139.47001395,0.0,
2023-09-11,2023-S37,01,Guadeloupe,05-14 ans,0.0,0.0,
2023-09-11,2023-S37,01,Guadeloupe,15-64 ans,291.5451895,0.0,
2023-09-18,2023-S38,01,Guadeloupe,15-64 ans,0.0,0.0,
2023-09-25,2023-S39,01,Guadeloupe,Tous âges,719.85602879,0.0,
2023-10-02,2023-S40,01,Guadeloupe,00-04 ans,802.13903743,0.0,
2023-10-02,2023-S40,01,Guadeloupe,15-64 ans,0.0,0.0,
2023-10-02,2023-S40,01,Guadeloupe,Tous âges,477.6119403,0.0,
2023-10-09,2023-S41,01,Guadeloupe,00-04 ans,959.23261391,4761.9047619,
2023-10-09,2023-S41,01,Guadeloupe,15-64 ans,140.25245442,0.0,
2023-10-09,2023-S41,01,Guadeloupe,65 ans ou plus,289.85507246,0.0,
2023-10-16,2023-S42,01,Guadeloupe,05-14 ans,413.2231405,0.0,
2023-10-16,2023-S42,01,Guadeloupe,Tous âges,131.66556945,0.0,
2023-10-23,2023-S43,01,Guadeloupe,05-14 ans,606.06060606,0.0,
2023-10-23,2023-S43,01,Guadeloupe,15-64 ans,300.3003003,925.92592593,
2023-10-23,2023-S43,01,Guadeloupe,65 ans ou plus,588.23529412,0.0,
2019-12-30,2020-S01,02,Martinique,65 ans ou plus,,,2702.7027027
2019-12-30,2020-S01,02,Martinique,Tous âges,,,3225.8064516
2020-01-06,2020-S02,02,Martinique,00-04 ans,,,1449.2753623
2020-01-06,2020-S02,02,Martinique,05-14 ans,,,3000.0
2020-01-06,2020-S02,02,Martinique,15-64 ans,,,3534.3035343
2020-01-06,2020-S02,02,Martinique,65 ans ou plus,,,4508.1967213
2020-01-06,2020-S02,02,Martinique,Tous âges,,,3579.4183445
2020-01-20,2020-S04,02,Martinique,65 ans ou plus,,,4347.826087
2020-01-20,2020-S04,02,Martinique,Tous âges,,,2702.7027027
2020-01-27,2020-S05,02,Martinique,05-14 ans,,,4615.3846154
2020-02-03,2020-S06,02,Martinique,00-04 ans,,,5042.0168067
2020-02-03,2020-S06,02,Martinique,15-64 ans,,,4670.9129512
2020-02-03,2020-S06,02,Martinique,Tous âges,,,5962.3430962
2020-02-10,2020-S07,02,Martinique,15-64 ans,,,3587.4439462
2020-02-10,2020-S07,02,Martinique,Tous âges,,,3870.9677419
2020-02-24,2020-S09,02,Martinique,05-14 ans,,,1000.0
2020-03-02,2020-S10,02,Martinique,00-04 ans,,,2173.9130435
2020-03-16,2020-S12,02,Martinique,15-64 ans,,,3500.0
2020-03-16,2020-S12,02,Martinique,65 ans ou plus,,,4147.4654378
2020-03-23,2020-S13,02,Martinique,15-64 ans,,,2820.5128205
2020-04-06,2020-S15,02,Martinique,05-14 ans,,,2127.6595745
2020-04-06,2020-S15,02,Martinique,15-64 ans,,,1146.1318052
2020-04-13,2020-S16,02,Martinique,05-14 ans,,,0.0
2020-04-13,2020-S16,02,Martinique,15-64 ans,,,849.85835694
2020-04-13,2020-S16,02,Martinique,Tous âges,,,1035.5029586
2020-04-27,2020-S18,02,Martinique,65 ans ou plus,,,0.0
2020-05-04,2020-S19,02,Martinique,15-64 ans,,,320.51282051
2020-05-11,2020-S20,02,Martinique,05-14 ans,,,0.0
2020-05-11,2020-S20,02,Martinique,15-64 ans,,,325.73289902
2020-05-18,2020-S21,02,Martinique,00-04 ans,,,3448.2758621
2020-05-18,2020-S21,02,Martinique,05-14 ans,,,0.0
2020-05-25,2020-S22,02,Martinique,00-04 ans,,,0.0
2020-06-01,2020-S23,02,Martinique,00-04 ans,,,0.0
2020-06-01,2020-S23,02,Martinique,15-64 ans,,,0.0
2020-06-08,2020-S24,02,Martinique,00-04 ans,,,0.0
2020-06-08,2020-S24,02,Martinique,Tous âges,,,946.37223975
2020-06-15,2020-S25,02,Martinique,05-14 ans,,,0.0
2020-06-15,2020-S25,02,Martinique,65 ans ou plus,,,1673.6401674
2020-06-22,2020-S26,02,Martinique,05-14 ans,,,1639.3442623
2020-06-29,2020-S27,02,Martinique,00-04 ans,,,0.0
2020-06-29,2020-S27,02,Martinique,Tous âges,,,608.82800609
2020-07-13,2020-S29,02,Martinique,00-04 ans,,,3030.3030303
2020-07-13,2020-S29,02,Martinique,15-64 ans,,,787.4015748
