Année,Région Code,Région,Classe d'âge,Sexe,Taux de passages aux urgences pour gestes auto infligés
2020,53,Bretagne,11-17 ans,Hommes et Femmes,787.03614178253
2020,53,Bretagne,25-44 ans,Hommes et Femmes,1113.4424823488
2020,53,Bretagne,Tous,Hommes et Femmes,702.8714397477901
2021,53,Bretagne,00-10 ans,Hommes,105.728424793316
2021,53,Bretagne,11-17 ans,Hommes,235.551903588058
2021,53,Bretagne,65 ans et plus,Femmes,279.402321989483
2021,53,Bretagne,Tous,Femmes,847.283042189836
2021,53,Bretagne,18-24 ans,Hommes et Femmes,1120.2146643915
2021,53,Bretagne,Tous,Hommes et Femmes,627.3211261401519
2022,53,Bretagne,00-10 ans,Hommes,119.930940864821
2022,53,Bretagne,25-44 ans,Hommes,764.271336759612
2022,53,Bretagne,65 ans et plus,Hommes,148.128579380879
2022,53,Bretagne,00-10 ans,Femmes,97.5360163732591
2022,53,Bretagne,11-17 ans,Femmes,2125.44508353876
2022,53,Bretagne,25-44 ans,Femmes,1164.29841329252
2022,53,Bretagne,65 ans et plus,Femmes,279.536495042408
2022,53,Bretagne,00-10 ans,Hommes et Femmes,109.807547824077
2022,53,Bretagne,11-17 ans,Hommes et Femmes,1172.60727352648
2022,53,Bretagne,65 ans et plus,Hommes et Femmes,219.384428024201
2022,53,Bretagne,Tous,Hommes et Femmes,667.234066172967
2023,53,Bretagne,00-10 ans,Hommes,106.63980923323
2023,53,Bretagne,65 ans et plus,Hommes,148.56064357592
2023,53,Bretagne,11-17 ans,Femmes,2266.2971303193
2023,53,Bretagne,25-44 ans,Femmes,1249.2386817351298
2023,53,Bretagne,11-17 ans,Hommes et Femmes,1214.75172658532
2023,53,Bretagne,25-44 ans,Hommes et Femmes,983.9504136126889
2023,53,Bretagne,65 ans et plus,Hommes et Femmes,200.916872264398
2024,53,Bretagne,00-10 ans,Hommes,116.24267894666201
2024,53,Bretagne,11-17 ans,Hommes,320.132183611298
2024,53,Bretagne,18-24 ans,Hommes,707.731354939477
2024,53,Bretagne,00-10 ans,Femmes,93.23842140180379
2024,53,Bretagne,25-44 ans,Femmes,1170.50944656114
2024,53,Bretagne,18-24 ans,Hommes et Femmes,1443.2963517733401
2024,53,Bretagne,25-44 ans,Hommes et Femmes,910.115885764765
2024,53,Bretagne,45-64 ans,Hommes et Femmes,748.151050595092
2020,75,Nouvelle Aquitaine,45-64 ans,Hommes,672.9917412053841
2020,75,Nouvelle Aquitaine,65 ans et plus,Hommes,186.312403082834
2020,75,Nouvelle Aquitaine,11-17 ans,Femmes,1177.80451684561
2020,75,Nouvelle Aquitaine,18-24 ans,Femmes,1292.54398615518
2020,75,Nouvelle Aquitaine,25-44 ans,Femmes,973.221658605639
2020,75,Nouvelle Aquitaine,Tous,Femmes,755.404489460808
2020,75,Nouvelle Aquitaine,00-10 ans,Hommes et Femmes,142.032788555851
2020,75,Nouvelle Aquitaine,25-44 ans,Hommes et Femmes,840.5890982529011
2020,75,Nouvelle Aquitaine,45-64 ans,Hommes et Femmes,913.5181962210551
2020,75,Nouvelle Aquitaine,65 ans et plus,Hommes et Femmes,260.94410388009004
2021,75,Nouvelle Aquitaine,11-17 ans,Hommes,293.655123720273
2021,75,Nouvelle Aquitaine,00-10 ans,Femmes,98.8562438879204
2021,75,Nouvelle Aquitaine,11-17 ans,Femmes,1658.57302951065
2021,75,Nouvelle Aquitaine,18-24 ans,Femmes,1347.88972920224
2021,75,Nouvelle Aquitaine,Tous,Femmes,744.439467481257
2021,75,Nouvelle Aquitaine,25-44 ans,Hommes et Femmes,765.420039073402
2021,75,Nouvelle Aquitaine,45-64 ans,Hommes et Femmes,776.205146196266
2021,75,Nouvelle Aquitaine,Tous,Hommes et Femmes,557.679400827057
2022,75,Nouvelle Aquitaine,65 ans et plus,Hommes,139.997128264036
2022,75,Nouvelle Aquitaine,65 ans et plus,Femmes,303.766150462751
2022,75,Nouvelle Aquitaine,Tous,Femmes,759.312816140294
2022,75,Nouvelle Aquitaine,11-17 ans,Hommes et Femmes,1009.51903807615
2022,75,Nouvelle Aquitaine,25-44 ans,Hommes et Femmes,737.447465859231
2022,75,Nouvelle Aquitaine,65 ans et plus,Hommes et Femmes,226.483028291021
2022,75,Nouvelle Aquitaine,Tous,Hommes et Femmes,547.870407813465
2023,75,Nouvelle Aquitaine,45-64 ans,Hommes,518.088432335864
2023,75,Nouvelle Aquitaine,00-10 ans,Femmes,95.27545816286501
2023,75,Nouvelle Aquitaine,00-10 ans,Hommes et Femmes,99.5460699211595
2023,75,Nouvelle Aquitaine,45-64 ans,Hommes et Femmes,749.183130769545
2024,75,Nouvelle Aquitaine,65 ans et plus,Hommes,114.482791655689
2024,75,Nouvelle Aquitaine,Tous,Hommes,349.542900408388
2024,75,Nouvelle Aquitaine,00-10 ans,Femmes,92.9090132422042
2024,75,Nouvelle Aquitaine,18-24 ans,Femmes,1805.9082377805498
2020,76,Occitanie,11-17 ans,Femmes,1073.27989769587
2020,76,Occitanie,45-64 ans,Femmes,1030.0251536281698
2020,76,Occitanie,65 ans et plus,Femmes,296.596335707211
2020,76,Occitanie,Tous,Femmes,686.350256670348
2020,76,Occitanie,00-10 ans,Hommes et Femmes,159.402096166759
2020,76,Occitanie,11-17 ans,Hommes et Femmes,612.8756632453931
2020,76,Occitanie,18-24 ans,Hommes et Femmes,864.856126737795
2020,76,Occitanie,65 ans et plus,Hommes et Femmes,232.43522620094
2020,76,Occitanie,Tous,Hommes et Femmes,532.536244183305
2021,76,Occitanie,00-10 ans,Hommes,93.28222244894981
2021,76,Occitanie,00-10 ans,Femmes,84.3707646324935
2021,76,Occitanie,18-24 ans,Femmes,1166.30841493512
2021,76,Occitanie,Tous,Femmes,648.947242444861
2021,76,Occitanie,18-24 ans,Hommes et Femmes,811.139294018178
2021,76,Occitanie,25-44 ans,Hommes et Femmes,645.252741216737
2021,76,Occitanie,65 ans et plus,Hommes et Femmes,216.83401264118598
2022,76,Occitanie,00-10 ans,Hommes,82.6815055908447
2022,76,Occitanie,25-44 ans,Hommes,485.15705110218903
2022,76,Occitanie,65 ans et plus,Hommes,148.100152728282
2022,76,Occitanie,25-44 ans,Femmes,736.412626911784
2022,76,Occitanie,45-64 ans,Femmes,867.906404107504
2022,76,Occitanie,00-10 ans,Hommes et Femmes,84.6786012832065
2022,76,Occitanie,18-24 ans,Hommes et Femmes,898.846660610181
2023,76,Occitanie,00-10 ans,Hommes,77.8243763240953
2023,76,Occitanie,11-17 ans,Hommes,224.22736114112797
2023,76,Occitanie,18-24 ans,Hommes,471.605903626234
2023,76,Occitanie,25-44 ans,Hommes,483.450908998963
2023,76,Occitanie,65 ans et plus,Hommes,144.456122698042
2023,76,Occitanie,00-10 ans,Femmes,74.01390017149559
2023,76,Occitanie,25-44 ans,Femmes,721.792720962544
2023,76,Occitanie,Tous,Femmes,661.7183452047269
2023,76,Occitanie,00-10 ans,Hommes et Femmes,76.1291149790044
2023,76,Occitanie,18-24 ans,Hommes et Femmes,914.270244994893
2023,76,Occitanie,45-64 ans,Hommes et Femmes,630.69680374637
2023,76,Occitanie,65 ans et plus,Hommes et Femmes,203.10004741359998
2024,76,Occitanie,11-17 ans,Hommes,254.724092220518
2024,76,Occitanie,45-64 ans,Hommes,407.624849263728
2024,76,Occitanie,25-44 ans,Femmes,731.899309413085
2024,76,Occitanie,00-10 ans,Hommes et Femmes,77.6379432156083
2024,76,Occitanie,11-17 ans,Hommes et Femmes,1050.12503160911
2024,76,Occitanie,18-24 ans,Hommes et Femmes,998.922374650377
2024,76,Occitanie,45-64 ans,Hommes et Femmes,570.505347008102
2020,84,Auvergne et Rhône-Alpes,11-17 ans,Hommes,200.59746294719497
2020,84,Auvergne et Rhône-Alpes,45-64 ans,Hommes,397.785832570959
2020,84,Auvergne et Rhône-Alpes,00-10 ans,Femmes,94.9761215694356
2020,84,Auvergne et Rhône-Alpes,Tous,Femmes,531.760872334922
2020,84,Auvergne et Rhône-Alpes,25-44 ans,Hommes et Femmes,530.053239170934
2021,84,Auvergne et Rhône-Alpes,00-10 ans,Hommes,61.9108068174724
2021,84,Auvergne et Rhône-Alpes,11-17 ans,Hommes et Femmes,752.56624492719
2021,84,Auvergne et Rhône-Alpes,18-24 ans,Hommes et Femmes,682.839935533124
2021,84,Auvergne et Rhône-Alpes,65 ans et plus,Hommes et Femmes,166.212783639658
2022,84,Auvergne et Rhône-Alpes,45-64 ans,Hommes,320.876225133213
2022,84,Auvergne et Rhône-Alpes,Tous,Hommes,228.644541651608
2022,84,Auvergne et Rhône-Alpes,11-17 ans,Femmes,1370.6029302545398
2022,84,Auvergne et Rhône-Alpes,18-24 ans,Femmes,1070.8778096542699
2022,84,Auvergne et Rhône-Alpes,00-10 ans,Hommes et Femmes,62.5370438646026
2022,84,Auvergne et Rhône-Alpes,65 ans et plus,Hommes et Femmes,154.58449501741
2023,84,Auvergne et Rhône-Alpes,00-10 ans,Hommes,69.98000571265351
2023,84,Auvergne et Rhône-Alpes,25-44 ans,Hommes,372.830653498449
2023,84,Auvergne et Rhône-Alpes,00-10 ans,Femmes,65.7107319706179
2023,84,Auvergne et Rhône-Alpes,11-17 ans,Femmes,1448.05464531315
2023,84,Auvergne et Rhône-Alpes,18-24 ans,Femmes,1340.18419417368
2023,84,Auvergne et Rhône-Alpes,18-24 ans,Hommes et Femmes,851.4783045841581
2023,84,Auvergne et Rhône-Alpes,Tous,Hommes et Femmes,384.06251807942
2024,84,Auvergne et Rhône-Alpes,45-64 ans,Hommes,323.436073555623
2024,84,Auvergne et Rhône-Alpes,00-10 ans,Femmes,76.8009239208893
2024,84,Auvergne et Rhône-Alpes,18-24 ans,Femmes,1297.43698668932
2024,84,Auvergne et Rhône-Alpes,25-44 ans,Hommes et Femmes,448.95061353420004
2024,84,Auvergne et Rhône-Alpes,65 ans et plus,Hommes et Femmes,150.944911495541
2020,93,Provence-Alpes-Côte d'Azur,65 ans et plus,Hommes,230.76673058796803
2020,93,Provence-Alpes-Côte d'Azur,00-10 ans,Femmes,98.78132699948941
2020,93,Provence-Alpes-Côte d'Azur,11-17 ans,Femmes,1073.96200208344
2020,93,Provence-Alpes-Côte d'Azur,25-44 ans,Femmes,818.806924422462
2020,93,Provence-Alpes-Côte d'Azur,65 ans et plus,Femmes,347.039528921827
2021,93,Provence-Alpes-Côte d'Azur,00-10 ans,Hommes,85.17717517883881
2021,93,Provence-Alpes-Côte d'Azur,11-17 ans,Femmes,1714.52009844135
2021,93,Provence-Alpes-Côte d'Azur,65 ans et plus,Femmes,324.742056151601
2021,93,Provence-Alpes-Côte d'Azur,11-17 ans,Hommes et Femmes,973.111156724077
2021,93,Provence-Alpes-Côte d'Azur,18-24 ans,Hommes et Femmes,1006.26441462356
2021,93,Provence-Alpes-Côte d'Azur,25-44 ans,Hommes et Femmes,699.6572529246811
2021,93,Provence-Alpes-Côte d'Azur,45-64 ans,Hommes et Femmes,750.715610203971
2021,93,Provence-Alpes-Côte d'Azur,65 ans et plus,Hommes et Femmes,269.282554337373
2022,93,Provence-Alpes-Côte d'Azur,45-64 ans,Hommes,458.272075866545
2022,93,Provence-Alpes-Côte d'Azur,Tous,Hommes,296.42654206428
2022,93,Provence-Alpes-Côte d'Azur,00-10 ans,Femmes,49.4874513962531
2022,93,Provence-Alpes-Côte d'Azur,18-24 ans,Femmes,1385.1995257605101
2022,93,Provence-Alpes-Côte d'Azur,Tous,Femmes,647.070407234078
2022,93,Provence-Alpes-Côte d'Azur,18-24 ans,Hommes et Femmes,942.4771576601181
2022,93,Provence-Alpes-Côte d'Azur,25-44 ans,Hommes et Femmes,577.7000542724479
2022,93,Provence-Alpes-Côte d'Azur,45-64 ans,Hommes et Femmes,667.861157953907
2022,93,Provence-Alpes-Côte d'Azur,Tous,Hommes et Femmes,464.72520720504804
2023,93,Provence-Alpes-Côte d'Azur,00-10 ans,Hommes,63.9615207491173
2023,93,Provence-Alpes-Côte d'Azur,25-44 ans,Hommes,481.212882918075
2023,93,Provence-Alpes-Côte d'Azur,00-10 ans,Femmes,55.768005098789
2023,93,Provence-Alpes-Côte d'Azur,11-17 ans,Femmes,1670.4601682335501
2023,93,Provence-Alpes-Côte d'Azur,25-44 ans,Femmes,725.815187953634
2023,93,Provence-Alpes-Côte d'Azur,00-10 ans,Hommes et Femmes,60.3082817461021
2023,93,Provence-Alpes-Côte d'Azur,18-24 ans,Hommes et Femmes,960.462149024274
2023,93,Provence-Alpes-Côte d'Azur,65 ans et plus,Hommes et Femmes,220.57970868353
2024,93,Provence-Alpes-Côte d'Azur,65 ans et plus,Hommes,161.118487690443
2024,93,Provence-Alpes-Côte d'Azur,Tous,Hommes,334.134028822585
2024,93,Provence-Alpes-Côte d'Azur,00-10 ans,Femmes,70.7132041536321
2024,93,Provence-Alpes-Côte d'Azur,18-24 ans,Femmes,1576.99586134745
2024,93,Provence-Alpes-Côte d'Azur,65 ans et plus,Hommes et Femmes,237.008363729796
2020,94,Corse,11-17 ans,Hommes,144.560896277557
2020,94,Corse,18-24 ans,Hommes,410.621407062688
2020,94,Corse,25-44 ans,Hommes,788.082652570879
2020,94,Corse,00-10 ans,Femmes,156.576200417537
2020,94,Corse,11-17 ans,Femmes,624.219725343321
2020,94,Corse,18-24 ans,Femmes,880.503144654088
2020,94,Corse,65 ans et plus,Femmes,323.304894476875
2020,94,Corse,11-17 ans,Hommes et Femmes,367.433765229163
2020,94,Corse,25-44 ans,Hommes et Femmes,736.6388945336311
2020,94,Corse,Tous,Hommes et Femmes,535.219112892484
2021,94,Corse,11-17 ans,Hommes,340.618790803293
2021,94,Corse,25-44 ans,Hommes,791.271031151091
2021,94,Corse,65 ans et plus,Hommes,224.588254866079
2021,94,Corse,18-24 ans,Femmes,781.708032050029
2021,94,Corse,45-64 ans,Femmes,907.181054239878
2021,94,Corse,11-17 ans,Hommes et Femmes,894.428152492669
2022,94,Corse,18-24 ans,Hommes,179.065603125509
2022,94,Corse,00-10 ans,Femmes,32.0102432778489
2022,94,Corse,45-64 ans,Femmes,507.648571815351
2022,94,Corse,Tous,Femmes,396.663361138657
2022,94,Corse,25-44 ans,Hommes et Femmes,289.128758673863
2022,94,Corse,65 ans et plus,Hommes et Femmes,176.33115569173802
2023,94,Corse,00-10 ans,Hommes,66.344422329637
2023,94,Corse,25-44 ans,Hommes,342.150282931965
2023,94,Corse,65 ans et plus,Hommes,92.4962423401549
2023,94,Corse,45-64 ans,Femmes,484.966052376334
2023,94,Corse,18-24 ans,Hommes et Femmes,310.532941670164
2023,94,Corse,25-44 ans,Hommes et Femmes,336.168353111238
2023,94,Corse,45-64 ans,Hommes et Femmes,334.05384161917897
2023,94,Corse,Tous,Hommes et Femmes,261.993351093107
2024,94,Corse,45-64 ans,Hommes,272.129412654018
2024,94,Corse,18-24 ans,Femmes,799.016594960049
2024,94,Corse,45-64 ans,Femmes,628.9308176100631
2024,94,Corse,18-24 ans,Hommes et Femmes,581.272458254069
2024,94,Corse,25-44 ans,Hommes et Femmes,517.1140113272589
2024,94,Corse,65 ans et plus,Hommes et Femmes,225.33959629300503
