1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour COVID-19,Taux d'hospitalisations après passages aux urgences pour COVID-19,Taux d'actes médicaux SOS médecins pour COVID-19
2023-06-12,2023-S24,04,Réunion,05-14 ans,209.64360587,1282.0512821,
2023-06-12,2023-S24,04,Réunion,15-64 ans,405.67951318,435.72984749,
2023-06-26,2023-S26,04,Réunion,Tous âges,206.97811946,470.58823529,
2023-07-03,2023-S27,04,Réunion,15-64 ans,250.501002,223.21428571,
2023-07-10,2023-S28,04,Réunion,15-64 ans,212.53985122,250.0,
2023-07-10,2023-S28,04,Réunion,Tous âges,178.30609212,238.66348449,
2023-07-17,2023-S29,04,Réunion,00-04 ans,0.0,0.0,
2023-07-17,2023-S29,04,Réunion,05-14 ans,0.0,0.0,
2023-07-17,2023-S29,04,Réunion,Tous âges,359.71223022,498.13200498,
2023-07-24,2023-S30,04,Réunion,00-04 ans,0.0,0.0,
2023-07-24,2023-S30,04,Réunion,Tous âges,303.76670717,717.70334928,
2023-07-31,2023-S31,04,Réunion,05-14 ans,0.0,0.0,
2023-07-31,2023-S31,04,Réunion,15-64 ans,217.98365123,0.0,
2023-07-31,2023-S31,04,Réunion,Tous âges,255.02072043,247.52475248,
2023-08-07,2023-S32,04,Réunion,00-04 ans,0.0,0.0,
2023-08-07,2023-S32,04,Réunion,65 ans ou plus,307.69230769,326.79738562,
2023-08-14,2023-S33,04,Réunion,00-04 ans,0.0,0.0,
2023-08-14,2023-S33,04,Réunion,15-64 ans,99.206349206,0.0,
2023-08-21,2023-S34,04,Réunion,65 ans ou plus,419.58041958,0.0,
2023-08-28,2023-S35,04,Réunion,05-14 ans,0.0,0.0,
2023-08-28,2023-S35,04,Réunion,15-64 ans,155.44041451,0.0,
2023-09-04,2023-S36,04,Réunion,00-04 ans,0.0,0.0,
2023-09-04,2023-S36,04,Réunion,15-64 ans,148.00197336,207.9002079,
2023-09-04,2023-S36,04,Réunion,65 ans ou plus,735.29411765,602.40963855,
2023-09-18,2023-S38,04,Réunion,65 ans ou plus,1410.9347443,2135.2313167,
2023-09-25,2023-S39,04,Réunion,00-04 ans,157.72870662,1075.2688172,
2023-10-02,2023-S40,04,Réunion,15-64 ans,189.66334756,406.50406504,
2023-10-02,2023-S40,04,Réunion,Tous âges,148.92032762,393.31366765,
2023-10-09,2023-S41,04,Réunion,00-04 ans,0.0,0.0,
2023-10-09,2023-S41,04,Réunion,Tous âges,145.27845036,296.44268775,
2023-10-16,2023-S42,04,Réunion,00-04 ans,149.92503748,0.0,
2023-10-23,2023-S43,04,Réunion,15-64 ans,193.61084221,0.0,
2023-10-23,2023-S43,04,Réunion,Tous âges,210.41557075,212.53985122,
2023-10-30,2023-S44,04,Réunion,15-64 ans,150.9054326,0.0,
2023-11-06,2023-S45,04,Réunion,00-04 ans,349.04013962,934.57943925,
2023-11-06,2023-S45,04,Réunion,Tous âges,381.05606968,302.11480363,
2023-11-13,2023-S46,04,Réunion,00-04 ans,472.44094488,862.06896552,
2023-11-13,2023-S46,04,Réunion,05-14 ans,487.80487805,0.0,
2023-11-13,2023-S46,04,Réunion,65 ans ou plus,2067.1834625,2925.5319149,
2023-11-20,2023-S47,04,Réunion,65 ans ou plus,3585.1472471,5013.1926121,
2023-11-27,2023-S48,04,Réunion,00-04 ans,287.76978417,787.4015748,
2023-11-27,2023-S48,04,Réunion,Tous âges,1890.1209677,2469.1358025,
2023-12-04,2023-S49,04,Réunion,05-14 ans,0.0,0.0,
2023-12-04,2023-S49,04,Réunion,15-64 ans,1284.5849802,665.18847007,
2023-12-11,2023-S50,04,Réunion,00-04 ans,1438.8489209,1709.4017094,
2023-12-11,2023-S50,04,Réunion,05-14 ans,0.0,0.0,
2023-12-11,2023-S50,04,Réunion,65 ans ou plus,6363.6363636,6790.1234568,
2023-12-18,2023-S51,04,Réunion,00-04 ans,1204.8192771,862.06896552,
2023-12-18,2023-S51,04,Réunion,65 ans ou plus,6954.1029207,7079.6460177,
2023-12-25,2023-S52,04,Réunion,00-04 ans,919.84231275,1428.5714286,
2023-12-25,2023-S52,04,Réunion,15-64 ans,1154.3394613,980.39215686,
2023-12-25,2023-S52,04,Réunion,Tous âges,1673.2512201,2636.5348399,
2024-01-01,2024-S01,04,Réunion,00-04 ans,943.39622642,1869.1588785,
2024-01-01,2024-S01,04,Réunion,15-64 ans,621.94580187,672.64573991,
2024-01-01,2024-S01,04,Réunion,Tous âges,1563.645248,2836.8794326,
2024-01-08,2024-S02,04,Réunion,15-64 ans,392.92730845,205.76131687,
2024-01-15,2024-S03,04,Réunion,00-04 ans,692.84064665,1030.9278351,
2024-01-15,2024-S03,04,Réunion,65 ans ou plus,1464.713715,2631.5789474,
2024-01-15,2024-S03,04,Réunion,Tous âges,541.31054131,1148.2254697,
2024-01-22,2024-S04,04,Réunion,05-14 ans,0.0,0.0,
2024-01-22,2024-S04,04,Réunion,15-64 ans,273.09968138,208.76826722,
2024-01-29,2024-S05,04,Réunion,05-14 ans,0.0,0.0,
2024-01-29,2024-S05,04,Réunion,65 ans ou plus,848.6562942,1432.6647564,
2024-02-05,2024-S06,04,Réunion,05-14 ans,0.0,0.0,
2024-02-12,2024-S07,04,Réunion,00-04 ans,332.77870216,1063.8297872,
2024-02-19,2024-S08,04,Réunion,15-64 ans,180.34265104,0.0,
2024-02-19,2024-S08,04,Réunion,Tous âges,226.30123208,309.59752322,
2022-03-28,2022-S13,04,Réunion,65 ans ou plus,7142.8571429,8306.7092652,
2022-04-04,2022-S14,04,Réunion,65 ans ou plus,9546.1658842,13109.756098,
2022-04-11,2022-S15,04,Réunion,00-04 ans,1960.7843137,1459.8540146,
2022-04-11,2022-S15,04,Réunion,15-64 ans,3719.2003719,1824.8175182,
2022-04-18,2022-S16,04,Réunion,Tous âges,4212.6379137,4448.7427466,
2022-04-25,2022-S17,04,Réunion,15-64 ans,2232.4865281,1265.8227848,
2022-04-25,2022-S17,04,Réunion,65 ans ou plus,8352.1444695,10483.870968,
2022-04-25,2022-S17,04,Réunion,Tous âges,3119.7301855,4336.7346939,
2022-05-02,2022-S18,04,Réunion,00-04 ans,2181.8181818,1818.1818182,
2022-05-09,2022-S19,04,Réunion,15-64 ans,1452.9058116,1627.9069767,
2022-05-09,2022-S19,04,Réunion,65 ans ou plus,4733.7278107,6583.0721003,
2022-05-09,2022-S19,04,Réunion,Tous âges,1884.2162753,3179.8245614,
2022-05-30,2022-S22,04,Réunion,05-14 ans,0.0,0.0,
2022-06-06,2022-S23,04,Réunion,Tous âges,742.22095347,1449.2753623,
2022-06-13,2022-S24,04,Réunion,00-04 ans,0.0,0.0,
2022-06-13,2022-S24,04,Réunion,65 ans ou plus,2424.2424242,2903.2258065,
2022-06-27,2022-S26,04,Réunion,15-64 ans,1418.0374362,1420.4545455,
2022-06-27,2022-S26,04,Réunion,Tous âges,1762.1145374,2606.6350711,
2022-07-04,2022-S27,04,Réunion,15-64 ans,1343.3637829,1377.4104683,
2022-07-04,2022-S27,04,Réunion,65 ans ou plus,4238.410596,4358.974359,
2022-07-04,2022-S27,04,Réunion,Tous âges,1743.8536306,2572.7069351,
2022-07-11,2022-S28,04,Réunion,00-04 ans,352.73368607,1075.2688172,
2022-07-11,2022-S28,04,Réunion,65 ans ou plus,5331.5994798,4958.677686,
2022-07-18,2022-S29,04,Réunion,05-14 ans,1754.3859649,0.0,
2022-07-25,2022-S30,04,Réunion,00-04 ans,2127.6595745,6250.0,
2022-08-01,2022-S31,04,Réunion,Tous âges,3652.5475752,4921.9687875,
2022-08-08,2022-S32,04,Réunion,15-64 ans,2056.2770563,1044.386423,
2022-08-08,2022-S32,04,Réunion,65 ans ou plus,9251.7006803,12684.365782,
2022-08-15,2022-S33,04,Réunion,00-04 ans,2893.3092224,5555.5555556,
2022-08-15,2022-S33,04,Réunion,05-14 ans,1162.7906977,0.0,
2022-08-15,2022-S33,04,Réunion,15-64 ans,2639.9155227,1960.7843137,
2022-08-22,2022-S34,04,Réunion,00-04 ans,1768.488746,806.4516129,
2022-08-29,2022-S35,04,Réunion,05-14 ans,223.71364653,0.0,
2022-09-05,2022-S36,04,Réunion,05-14 ans,0.0,0.0,
2022-09-05,2022-S36,04,Réunion,65 ans ou plus,4619.9701937,7098.7654321,
2022-09-12,2022-S37,04,Réunion,00-04 ans,658.76152833,0.0,
2022-09-12,2022-S37,04,Réunion,65 ans ou plus,2781.8448023,3761.7554859,
2022-09-12,2022-S37,04,Réunion,Tous âges,943.39622642,1628.6644951,
2022-09-19,2022-S38,04,Réunion,05-14 ans,0.0,0.0,
2022-09-19,2022-S38,04,Réunion,15-64 ans,154.40041173,250.62656642,
2022-09-19,2022-S38,04,Réunion,Tous âges,402.81973817,1097.6948408,
2022-10-10,2022-S41,04,Réunion,65 ans ou plus,688.70523416,928.79256966,
2022-10-24,2022-S43,04,Réunion,15-64 ans,444.88383589,738.91625616,
2022-10-24,2022-S43,04,Réunion,65 ans ou plus,891.53046062,1006.7114094,
2022-10-31,2022-S44,04,Réunion,Tous âges,408.05223069,696.05568445,
2022-11-07,2022-S45,04,Réunion,15-64 ans,363.25895174,251.88916877,
2022-11-07,2022-S45,04,Réunion,65 ans ou plus,1426.3074485,2380.952381,
2022-11-07,2022-S45,04,Réunion,Tous âges,470.91412742,947.86729858,
2022-11-14,2022-S46,04,Réunion,15-64 ans,353.71399697,248.13895782,
2022-11-21,2022-S47,04,Réunion,15-64 ans,434.07487792,485.4368932,
2022-11-21,2022-S47,04,Réunion,Tous âges,850.09917824,1675.9776536,
2022-11-28,2022-S48,04,Réunion,65 ans ou plus,3053.4351145,4761.9047619,
2022-11-28,2022-S48,04,Réunion,Tous âges,929.97811816,1641.2661196,
2022-12-05,2022-S49,04,Réunion,Tous âges,1147.8546051,2711.8644068,
2022-12-19,2022-S51,04,Réunion,15-64 ans,984.96630378,1322.7513228,
2022-12-19,2022-S51,04,Réunion,Tous âges,1590.8456601,3562.9453682,
2023-01-02,2023-S01,04,Réunion,15-64 ans,1049.8687664,1909.3078759,
2023-01-09,2023-S02,04,Réunion,00-04 ans,733.49633252,1204.8192771,
2023-01-09,2023-S02,04,Réunion,05-14 ans,331.12582781,0.0,
2023-01-16,2023-S03,04,Réunion,05-14 ans,301.20481928,0.0,
2023-01-16,2023-S03,04,Réunion,15-64 ans,586.35394456,261.78010471,
2023-01-23,2023-S04,04,Réunion,00-04 ans,0.0,0.0,
2023-01-23,2023-S04,04,Réunion,15-64 ans,671.48760331,755.6675063,
2023-01-23,2023-S04,04,Réunion,65 ans ou plus,1210.2874433,1365.1877133,
2023-01-30,2023-S05,04,Réunion,05-14 ans,0.0,0.0,
2023-01-30,2023-S05,04,Réunion,15-64 ans,295.56650246,738.91625616,
2023-01-30,2023-S05,04,Réunion,65 ans ou plus,1533.7423313,3214.2857143,
2023-02-06,2023-S06,04,Réunion,00-04 ans,0.0,0.0,
2023-02-06,2023-S06,04,Réunion,65 ans ou plus,1818.1818182,2990.0332226,
2023-02-13,2023-S07,04,Réunion,05-14 ans,0.0,0.0,
2023-02-13,2023-S07,04,Réunion,65 ans ou plus,1424.0506329,2517.9856115,
2023-02-20,2023-S08,04,Réunion,05-14 ans,271.73913043,0.0,
2023-02-20,2023-S08,04,Réunion,15-64 ans,415.8004158,488.99755501,
2023-03-06,2023-S10,04,Réunion,00-04 ans,195.3125,980.39215686,
2023-03-06,2023-S10,04,Réunion,05-14 ans,0.0,0.0,
2023-03-06,2023-S10,04,Réunion,15-64 ans,211.86440678,230.94688222,
2023-03-06,2023-S10,04,Réunion,Tous âges,301.65912519,457.66590389,
2023-03-13,2023-S11,04,Réunion,Tous âges,576.20282339,1194.3539631,
2023-03-27,2023-S13,04,Réunion,05-14 ans,0.0,0.0,
2023-03-27,2023-S13,04,Réunion,65 ans ou plus,2560.0,2970.2970297,
2023-04-03,2023-S14,04,Réunion,00-04 ans,0.0,0.0,
2023-04-10,2023-S15,04,Réunion,05-14 ans,240.38461538,0.0,
2023-04-10,2023-S15,04,Réunion,65 ans ou plus,3426.7912773,5263.1578947,
2023-04-17,2023-S16,04,Réunion,00-04 ans,646.55172414,0.0,
2023-04-17,2023-S16,04,Réunion,05-14 ans,235.8490566,0.0,
2023-04-17,2023-S16,04,Réunion,65 ans ou plus,5780.3468208,5782.3129252,
2023-05-08,2023-S19,04,Réunion,00-04 ans,1279.3176972,0.0,
2023-05-08,2023-S19,04,Réunion,65 ans ou plus,4105.5718475,4333.3333333,
2023-05-08,2023-S19,04,Réunion,Tous âges,1644.923426,1794.2583732,
2023-05-15,2023-S20,04,Réunion,65 ans ou plus,4406.779661,6083.6501901,
2023-05-15,2023-S20,04,Réunion,Tous âges,1287.9484821,2518.8916877,
2023-05-22,2023-S21,04,Réunion,00-04 ans,1228.5012285,2941.1764706,
2023-05-22,2023-S21,04,Réunion,05-14 ans,309.59752322,0.0,
2023-05-22,2023-S21,04,Réunion,65 ans ou plus,3225.8064516,4642.8571429,
2020-04-27,2020-S18,06,Mayotte,05-14 ans,5063.2911392,0.0,
2020-05-04,2020-S19,06,Mayotte,05-14 ans,12345.679012,0.0,
2020-05-11,2020-S20,06,Mayotte,05-14 ans,5797.1014493,0.0,
2020-05-11,2020-S20,06,Mayotte,15-64 ans,36181.818182,24324.324324,
2020-05-18,2020-S21,06,Mayotte,Tous âges,25815.602837,22857.142857,
2020-05-25,2020-S22,06,Mayotte,00-04 ans,0.0,0.0,
2020-05-25,2020-S22,06,Mayotte,05-14 ans,8421.0526316,0.0,
2020-05-25,2020-S22,06,Mayotte,15-64 ans,29607.843137,14062.5,
2020-05-25,2020-S22,06,Mayotte,65 ans ou plus,21951.219512,7142.8571429,
2020-06-01,2020-S23,06,Mayotte,05-14 ans,8333.3333333,0.0,
2020-06-08,2020-S24,06,Mayotte,00-04 ans,1169.5906433,0.0,
2020-06-08,2020-S24,06,Mayotte,05-14 ans,8196.7213115,20000.0,
2020-06-08,2020-S24,06,Mayotte,65 ans ou plus,13157.894737,16666.666667,
2020-06-08,2020-S24,06,Mayotte,Tous âges,13788.819876,7692.3076923,
2020-06-15,2020-S25,06,Mayotte,05-14 ans,5681.8181818,0.0,
2020-06-15,2020-S25,06,Mayotte,Tous âges,11994.609164,8571.4285714,
2020-06-22,2020-S26,06,Mayotte,00-04 ans,2380.952381,0.0,
2020-06-22,2020-S26,06,Mayotte,05-14 ans,6306.3063063,10000.0,
2020-06-22,2020-S26,06,Mayotte,65 ans ou plus,14705.882353,28571.428571,
2020-06-22,2020-S26,06,Mayotte,Tous âges,12333.736397,5042.0168067,
2020-06-29,2020-S27,06,Mayotte,65 ans ou plus,12903.225806,0.0,
2020-07-06,2020-S28,06,Mayotte,05-14 ans,952.38095238,0.0,
2020-07-06,2020-S28,06,Mayotte,65 ans ou plus,2941.1764706,6666.6666667,
2020-07-06,2020-S28,06,Mayotte,Tous âges,589.97050147,1785.7142857,
2020-07-13,2020-S29,06,Mayotte,05-14 ans,0.0,0.0,
2020-07-13,2020-S29,06,Mayotte,15-64 ans,2150.5376344,2439.0243902,
2020-07-20,2020-S30,06,Mayotte,15-64 ans,1886.7924528,5172.4137931,
2020-07-20,2020-S30,06,Mayotte,Tous âges,1397.515528,2702.7027027,
2020-07-27,2020-S31,06,Mayotte,15-64 ans,2594.3396226,5263.1578947,
2020-08-03,2020-S32,06,Mayotte,Tous âges,538.35800808,0.0,
2020-08-10,2020-S33,06,Mayotte,05-14 ans,0.0,0.0,
2020-08-17,2020-S34,06,Mayotte,05-14 ans,0.0,0.0,
2020-08-17,2020-S34,06,Mayotte,15-64 ans,0.0,0.0,
2020-08-24,2020-S35,06,Mayotte,00-04 ans,0.0,0.0,
2020-08-24,2020-S35,06,Mayotte,05-14 ans,0.0,0.0,
2020-08-24,2020-S35,06,Mayotte,15-64 ans,917.43119266,1470.5882353,
2020-08-24,2020-S35,06,Mayotte,65 ans ou plus,3125.0,6250.0,
2020-08-24,2020-S35,06,Mayotte,Tous âges,697.35006974,1538.4615385,
2020-08-31,2020-S36,06,Mayotte,05-14 ans,869.56521739,9090.9090909,
2020-08-31,2020-S36,06,Mayotte,Tous âges,547.19562244,1149.4252874,
2020-09-07,2020-S37,06,Mayotte,15-64 ans,460.82949309,2040.8163265,
2020-09-14,2020-S38,06,Mayotte,00-04 ans,0.0,0.0,
2020-09-14,2020-S38,06,Mayotte,05-14 ans,0.0,0.0,
2020-09-14,2020-S38,06,Mayotte,65 ans ou plus,8571.4285714,25000.0,
2020-09-14,2020-S38,06,Mayotte,Tous âges,865.2657602,3960.3960396,
2020-09-28,2020-S40,06,Mayotte,15-64 ans,456.62100457,0.0,
2020-09-28,2020-S40,06,Mayotte,65 ans ou plus,3030.3030303,0.0,
2020-10-05,2020-S41,06,Mayotte,05-14 ans,952.38095238,0.0,
2020-10-05,2020-S41,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-10-12,2020-S42,06,Mayotte,05-14 ans,0.0,0.0,
2020-10-12,2020-S42,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-10-26,2020-S44,06,Mayotte,15-64 ans,1041.6666667,2898.5507246,
2020-10-26,2020-S44,06,Mayotte,65 ans ou plus,2500.0,6666.6666667,
2020-11-02,2020-S45,06,Mayotte,00-04 ans,0.0,0.0,
2020-11-09,2020-S46,06,Mayotte,15-64 ans,843.88185654,2083.3333333,
2020-11-09,2020-S46,06,Mayotte,Tous âges,478.46889952,1041.6666667,
2020-11-23,2020-S48,06,Mayotte,00-04 ans,0.0,0.0,
2020-11-23,2020-S48,06,Mayotte,Tous âges,503.14465409,2727.2727273,
2020-11-30,2020-S49,06,Mayotte,15-64 ans,1237.1134021,3125.0,
2020-11-30,2020-S49,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-12-07,2020-S50,06,Mayotte,00-04 ans,0.0,0.0,
2020-12-07,2020-S50,06,Mayotte,15-64 ans,602.40963855,3846.1538462,
2020-12-14,2020-S51,06,Mayotte,00-04 ans,0.0,0.0,
2020-12-14,2020-S51,06,Mayotte,15-64 ans,452.48868778,0.0,
2020-12-14,2020-S51,06,Mayotte,65 ans ou plus,2702.7027027,11111.111111,
2020-12-14,2020-S51,06,Mayotte,Tous âges,508.2592122,1449.2753623,
2020-12-21,2020-S52,06,Mayotte,00-04 ans,0.0,0.0,
2020-12-21,2020-S52,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-12-28,2020-S53,06,Mayotte,15-64 ans,2696.6292135,3636.3636364,
2021-01-04,2021-S01,06,Mayotte,Tous âges,968.18810512,1626.0162602,
2021-01-11,2021-S02,06,Mayotte,05-14 ans,0.0,0.0,
2021-01-11,2021-S02,06,Mayotte,15-64 ans,1502.1459227,4411.7647059,
2021-01-11,2021-S02,06,Mayotte,Tous âges,1308.9005236,4132.231405,
2024-03-04,2024-S10,04,Réunion,Tous âges,78.69884575,290.41626331,
2024-03-11,2024-S11,04,Réunion,00-04 ans,0.0,0.0,
2024-03-18,2024-S12,04,Réunion,00-04 ans,191.93857965,0.0,
2024-03-18,2024-S12,04,Réunion,Tous âges,50.838840874,0.0,
2024-03-25,2024-S13,04,Réunion,00-04 ans,0.0,0.0,
2024-03-25,2024-S13,04,Réunion,05-14 ans,0.0,0.0,
2024-03-25,2024-S13,04,Réunion,Tous âges,80.73196986,105.37407798,
2024-04-01,2024-S14,04,Réunion,05-14 ans,0.0,0.0,
2024-04-01,2024-S14,04,Réunion,Tous âges,53.064473335,105.15247108,
2024-04-08,2024-S15,04,Réunion,00-04 ans,0.0,0.0,
2024-04-08,2024-S15,04,Réunion,05-14 ans,0.0,0.0,
2024-04-08,2024-S15,04,Réunion,15-64 ans,0.0,0.0,
2024-04-15,2024-S16,04,Réunion,05-14 ans,0.0,0.0,
2024-04-15,2024-S16,04,Réunion,15-64 ans,0.0,0.0,
2024-04-15,2024-S16,04,Réunion,Tous âges,52.826201796,0.0,
2024-04-22,2024-S17,04,Réunion,15-64 ans,0.0,0.0,
2024-04-29,2024-S18,04,Réunion,00-04 ans,0.0,0.0,
2024-05-13,2024-S20,04,Réunion,65 ans ou plus,141.24293785,0.0,
2024-05-20,2024-S21,04,Réunion,65 ans ou plus,275.10316369,309.59752322,
2024-05-20,2024-S21,04,Réunion,Tous âges,84.985835694,222.71714922,
2024-06-03,2024-S23,04,Réunion,05-14 ans,0.0,0.0,
2024-06-03,2024-S23,04,Réunion,15-64 ans,47.778308648,196.46365422,
2024-06-03,2024-S23,04,Réunion,65 ans ou plus,425.53191489,290.69767442,
2024-06-10,2024-S24,04,Réunion,00-04 ans,0.0,0.0,
2024-06-10,2024-S24,04,Réunion,05-14 ans,0.0,0.0,
2024-06-10,2024-S24,04,Réunion,15-64 ans,147.71048744,0.0,
2024-06-10,2024-S24,04,Réunion,Tous âges,358.22540645,905.43259557,
2024-06-17,2024-S25,04,Réunion,Tous âges,246.03608529,286.80688337,
2024-06-24,2024-S26,04,Réunion,00-04 ans,193.42359768,0.0,
2024-06-24,2024-S26,04,Réunion,15-64 ans,193.70460048,416.66666667,
2024-06-24,2024-S26,04,Réunion,65 ans ou plus,1254.7051443,779.22077922,
2024-07-08,2024-S28,04,Réunion,00-04 ans,614.75409836,0.0,
2024-07-15,2024-S29,04,Réunion,65 ans ou plus,1088.2708585,977.99511002,
2024-07-15,2024-S29,04,Réunion,Tous âges,509.51997855,693.75619425,
2024-07-22,2024-S30,04,Réunion,05-14 ans,0.0,0.0,
2024-07-29,2024-S31,04,Réunion,65 ans ou plus,878.293601,1546.3917526,
2024-08-19,2024-S34,04,Réunion,00-04 ans,995.02487562,1562.5,
2024-08-19,2024-S34,04,Réunion,05-14 ans,0.0,0.0,
2024-08-19,2024-S34,04,Réunion,65 ans ou plus,1378.4461153,2067.1834625,
2024-08-26,2024-S35,04,Réunion,05-14 ans,0.0,0.0,
2024-08-26,2024-S35,04,Réunion,65 ans ou plus,501.88205772,707.54716981,
2024-09-02,2024-S36,04,Réunion,65 ans ou plus,1196.1722488,968.52300242,
2024-09-02,2024-S36,04,Réunion,Tous âges,653.75911491,956.93779904,
2024-09-09,2024-S37,04,Réunion,05-14 ans,0.0,0.0,
2024-09-09,2024-S37,04,Réunion,65 ans ou plus,801.28205128,1215.8054711,
2024-09-09,2024-S37,04,Réunion,Tous âges,324.14910859,806.4516129,
2024-09-16,2024-S38,04,Réunion,15-64 ans,304.74531998,0.0,
2024-09-30,2024-S40,04,Réunion,00-04 ans,0.0,0.0,
2024-09-30,2024-S40,04,Réunion,05-14 ans,0.0,0.0,
2024-09-30,2024-S40,04,Réunion,15-64 ans,43.572984749,0.0,
2024-10-07,2024-S41,04,Réunion,00-04 ans,0.0,0.0,
2024-10-07,2024-S41,04,Réunion,05-14 ans,0.0,0.0,
2024-10-14,2024-S42,04,Réunion,00-04 ans,298.50746269,0.0,
2024-10-14,2024-S42,04,Réunion,15-64 ans,130.94718464,374.53183521,
2024-10-21,2024-S43,04,Réunion,05-14 ans,0.0,0.0,
2024-10-21,2024-S43,04,Réunion,15-64 ans,44.603033006,0.0,
2024-11-04,2024-S45,04,Réunion,00-04 ans,176.05633803,0.0,
2024-11-11,2024-S46,04,Réunion,65 ans ou plus,496.27791563,898.20359281,
2024-11-18,2024-S47,04,Réunion,05-14 ans,0.0,0.0,
2024-11-18,2024-S47,04,Réunion,Tous âges,113.45586567,188.50141376,
2024-11-25,2024-S48,04,Réunion,15-64 ans,44.052863436,0.0,
2024-11-25,2024-S48,04,Réunion,Tous âges,166.23129898,203.87359837,
2024-12-02,2024-S49,04,Réunion,00-04 ans,0.0,0.0,
2024-12-02,2024-S49,04,Réunion,05-14 ans,0.0,0.0,
2024-12-02,2024-S49,04,Réunion,65 ans ou plus,129.19896641,0.0,
2024-12-02,2024-S49,04,Réunion,Tous âges,47.292504138,0.0,
2024-12-09,2024-S50,04,Réunion,00-04 ans,414.36464088,1769.9115044,
2024-12-16,2024-S51,04,Réunion,05-14 ans,0.0,0.0,
2024-12-16,2024-S51,04,Réunion,65 ans ou plus,250.62656642,549.45054945,
2019-12-30,2020-S01,06,Mayotte,00-04 ans,0.0,0.0,
2019-12-30,2020-S01,06,Mayotte,05-14 ans,0.0,0.0,
2019-12-30,2020-S01,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-01-06,2020-S02,06,Mayotte,15-64 ans,0.0,0.0,
2020-01-13,2020-S03,06,Mayotte,00-04 ans,0.0,0.0,
2020-01-13,2020-S03,06,Mayotte,05-14 ans,0.0,0.0,
2020-01-20,2020-S04,06,Mayotte,05-14 ans,0.0,0.0,
2020-01-20,2020-S04,06,Mayotte,65 ans ou plus,0.0,0.0,
2020-01-27,2020-S05,06,Mayotte,15-64 ans,0.0,0.0,
2020-01-27,2020-S05,06,Mayotte,Tous âges,0.0,0.0,
2020-02-03,2020-S06,06,Mayotte,00-04 ans,0.0,0.0,
2020-02-10,2020-S07,06,Mayotte,00-04 ans,0.0,0.0,
2020-02-10,2020-S07,06,Mayotte,05-14 ans,0.0,0.0,
2020-02-24,2020-S09,06,Mayotte,00-04 ans,0.0,0.0,
2020-02-24,2020-S09,06,Mayotte,15-64 ans,0.0,0.0,
2020-03-23,2020-S13,06,Mayotte,15-64 ans,15822.78481,14285.714286,
2020-04-06,2020-S15,06,Mayotte,00-04 ans,1162.7906977,6250.0,
2020-04-06,2020-S15,06,Mayotte,05-14 ans,7692.3076923,40000.0,
2020-04-06,2020-S15,06,Mayotte,15-64 ans,12437.810945,15277.777778,
2020-04-13,2020-S16,06,Mayotte,Tous âges,10935.251799,17391.304348,
2020-04-20,2020-S17,06,Mayotte,15-64 ans,19087.136929,22857.142857,
2020-04-20,2020-S17,06,Mayotte,65 ans ou plus,15217.391304,20000.0,
2022-03-28,2022-S13,06,Mayotte,00-04 ans,0.0,0.0,
2022-03-28,2022-S13,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-04-04,2022-S14,06,Mayotte,00-04 ans,0.0,0.0,
2022-04-04,2022-S14,06,Mayotte,05-14 ans,0.0,0.0,
2022-04-11,2022-S15,06,Mayotte,05-14 ans,0.0,0.0,
2022-04-11,2022-S15,06,Mayotte,15-64 ans,0.0,0.0,
2022-04-11,2022-S15,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-04-18,2022-S16,06,Mayotte,00-04 ans,0.0,0.0,
2022-04-18,2022-S16,06,Mayotte,05-14 ans,0.0,0.0,
2022-04-25,2022-S17,06,Mayotte,00-04 ans,0.0,0.0,
2022-04-25,2022-S17,06,Mayotte,05-14 ans,0.0,0.0,
2022-04-25,2022-S17,06,Mayotte,Tous âges,128.36970475,0.0,
2022-05-02,2022-S18,06,Mayotte,00-04 ans,0.0,0.0,
2022-05-02,2022-S18,06,Mayotte,05-14 ans,0.0,0.0,
2022-05-02,2022-S18,06,Mayotte,Tous âges,131.92612137,0.0,
2022-05-09,2022-S19,06,Mayotte,05-14 ans,0.0,0.0,
2022-05-30,2022-S22,06,Mayotte,00-04 ans,0.0,0.0,
2022-05-30,2022-S22,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-05-30,2022-S22,06,Mayotte,Tous âges,0.0,0.0,
2022-06-06,2022-S23,06,Mayotte,00-04 ans,0.0,0.0,
2022-06-06,2022-S23,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-06-13,2022-S24,06,Mayotte,00-04 ans,0.0,0.0,
2022-06-13,2022-S24,06,Mayotte,15-64 ans,0.0,0.0,
2022-06-13,2022-S24,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-06-13,2022-S24,06,Mayotte,Tous âges,0.0,0.0,
2022-06-20,2022-S25,06,Mayotte,Tous âges,0.0,0.0,
2022-06-27,2022-S26,06,Mayotte,00-04 ans,0.0,0.0,
